time,label,lat,lng,value
1,2,39.85418701,116.34584045,1
47,2,39.87599945,116.45174408,1
47,2,39.87601852,116.45094299,1
47,2,39.87519455,116.44857788,1
47,2,39.87601852,116.45094299,1
47,2,39.87599945,116.45174408,1
59,0,39.87979507,116.48103333,1
59,0,39.88412476,116.4821167,1
59,0,39.87582779,116.47399902,1
59,0,39.88775253,116.47773743,1
59,0,39.88199234,116.48225403,1
60,0,39.98727417,116.62981415,1
60,0,39.98637772,116.63018799,1
60,0,39.98946381,116.63414001,1
60,0,39.98946381,116.63414001,1
63,2,39.88394165,116.5274353,1
63,2,39.88394165,116.5274353,1
63,2,39.88547516,116.52886963,1
63,2,39.88547516,116.52886963,1
63,2,39.88547516,116.52886963,1
77,0,39.82997131,116.20652008,1
77,0,39.82873154,116.20927429,1
77,0,39.82997131,116.20652008,1
78,0,39.82914352,116.21156311,1
78,0,39.84284973,116.20852661,1
78,0,39.83998489,116.20316315,1
78,0,39.85841751,116.1701889,1
82,0,39.88412476,116.4821167,1
82,0,39.88292694,116.4773407,1
82,0,39.88292694,116.4773407,1
82,0,39.88004684,116.4768219,1
82,0,39.88004684,116.4768219,1
82,0,39.97781754,116.58242035,1
82,0,39.97835922,116.58190918,1
82,0,39.97781754,116.58242035,1
82,0,39.80963516,116.19866943,1
82,0,39.81092834,116.20392609,1
82,0,39.88750076,116.31624603,1
82,0,39.88867188,116.31023407,1
82,0,39.85434723,116.43900299,1
82,0,39.87771988,116.47968292,1
82,0,39.87900543,116.48168945,1
82,0,39.87900543,116.48168945,1
82,0,39.87900543,116.48168945,1
82,0,39.88428116,116.47425842,1
83,0,39.88450241,116.46724701,1
83,0,39.88632965,116.46154022,1
83,0,39.88612366,116.46142578,1
83,0,39.88452148,116.46731567,1
83,0,39.88297653,116.46491241,1
83,0,39.88448334,116.46754456,1
83,0,39.88445663,116.46746826,1
83,0,39.88448334,116.46754456,1
83,0,39.88445663,116.46746826,1
83,0,39.88294983,116.46781158,1
83,0,39.88246155,116.47060394,1
83,0,39.88294983,116.46781158,1
83,0,39.88267899,116.46788025,1
83,0,39.88168335,116.46766663,1
83,0,39.88467026,116.46170807,1
83,0,39.88411331,116.46498108,1
83,0,39.88467026,116.46170807,1
83,0,39.88411331,116.46498108,1
83,0,39.88441086,116.46417236,1
83,0,39.88411331,116.46498108,1
83,0,39.88441086,116.46417236,1
83,0,39.88411331,116.46498108,1
83,0,39.80833435,116.18990326,1
83,0,39.78125,116.16316223,1
83,0,39.78125,116.16316223,1
83,0,39.88453293,116.47319794,1
83,0,39.88437653,116.47317505,1
83,0,39.88437653,116.47317505,1
83,0,39.8843956,116.47317505,1
83,0,39.8843956,116.47317505,1
83,0,39.88411331,116.46498108,1
83,0,39.88273621,116.46130371,1
83,0,39.88273621,116.46130371,1
83,0,39.88531876,116.46695709,1
83,0,39.88448334,116.46754456,1
83,0,39.88595963,116.46419525,1
83,0,39.88582993,116.46380615,1
83,0,39.88440704,116.46893311,1
83,0,39.88440704,116.46893311,1
83,0,39.88442612,116.47175598,1
83,0,39.88440704,116.46893311,1
83,0,39.86811447,116.46437836,1
83,0,39.87002563,116.46611786,1
83,0,39.8688736,116.46799469,1
83,0,39.87002563,116.46611786,1
83,0,39.8694458,116.46547699,1
83,0,39.88464737,116.46875,1
83,0,39.88464737,116.46875,1
83,0,39.88464737,116.46875,1
83,0,39.88669205,116.46586609,1
83,0,39.88246155,116.47060394,1
83,0,39.88445663,116.46746826,1
83,0,39.88246155,116.47060394,1
83,0,39.88669205,116.46586609,1
83,0,39.88448334,116.46754456,1
83,0,39.88445663,116.46746826,1
83,0,39.88448334,116.46754456,1
83,0,39.88445663,116.46746826,1
83,0,39.88448334,116.46754456,1
83,0,39.90198898,116.46311951,1
83,0,39.88246155,116.47060394,1
83,0,39.90198898,116.46311951,1
83,0,39.88246155,116.47060394,1
83,0,39.88246155,116.47060394,1
83,0,39.88246155,116.47060394,1
83,0,39.88246155,116.47060394,1
83,0,39.88246155,116.47060394,1
83,0,39.88246155,116.47060394,1
83,0,39.90198898,116.46311951,1
83,0,39.88467026,116.46170807,1
83,0,39.88445663,116.46746826,1
83,0,39.88411331,116.46498108,1
84,0,39.89336395,116.46074677,1
84,0,39.89461517,116.46244049,1
84,0,39.89165497,116.4649353,1
84,0,39.89508057,116.46157074,1
84,0,39.86672592,116.45968628,1
84,0,39.86520004,116.45765686,1
84,0,39.8626709,116.454422,1
84,0,39.86248016,116.45405579,1
84,0,39.8626709,116.454422,1
84,0,39.90198898,116.46311951,1
84,0,39.89156723,116.46185303,1
84,0,39.88953781,116.46142578,1
84,0,39.8875885,116.46144104,1
84,0,39.87908936,116.47011566,1
84,0,39.9810791,116.30753326,1
84,0,39.94604111,116.30984497,1
84,0,39.88951111,116.35704041,1
84,0,39.87908936,116.47011566,1
84,0,39.9810791,116.30753326,1
84,0,39.94604111,116.30984497,1
84,0,39.88951111,116.35704041,1
84,0,39.89335632,116.46001434,1
84,0,39.89461517,116.46244049,1
84,0,39.89335632,116.46001434,1
