time,label,lat,lng,value
0,2,39.96562958,116.46182251,1
0,1,39.94397736,116.44508362,1
0,1,39.94397736,116.44508362,1
0,1,39.9441185,116.44477844,1
0,1,39.94589615,116.45037842,1
0,1,39.94397736,116.44508362,1
0,1,39.95783615,116.46784973,1
0,1,39.95843506,116.47161865,1
0,1,39.95843506,116.47161865,1
0,1,39.95703506,116.46833038,1
0,1,39.95843506,116.47161865,1
3,2,39.93363953,116.47792816,1
3,1,39.94397736,116.44508362,1
3,1,39.94397736,116.44508362,1
3,1,39.9441185,116.44477844,1
3,1,39.9441185,116.44477844,1
3,1,39.94397736,116.44508362,1
3,1,39.94397736,116.44508362,1
3,1,39.94397736,116.44508362,1
3,1,39.9441185,116.44477844,1
3,1,39.9441185,116.44477844,1
3,1,39.94397736,116.44508362,1
3,2,39.92675781,116.47166443,1
3,2,39.84563446,116.47432709,1
3,2,39.84563446,116.47432709,1
4,1,39.96922684,116.41971588,1
4,1,39.96899414,116.41811371,1
4,1,39.96918869,116.42171478,1
4,1,39.96922684,116.41971588,1
4,1,39.96899414,116.41811371,1
4,1,39.96917343,116.41734314,1
4,1,39.96899414,116.41811371,1
4,1,39.96923828,116.42036438,1
4,1,39.96902847,116.42472839,1
4,1,39.97002411,116.42456055,1
5,2,39.92675781,116.47166443,1
5,2,39.92675781,116.47166443,1
5,1,39.96918869,116.42171478,1
5,1,39.96918869,116.42171478,1
5,1,39.96644211,116.41172791,1
5,1,39.96644211,116.41172791,1
5,2,39.92675781,116.47166443,1
5,2,39.92675781,116.47166443,1
5,2,39.92675781,116.47166443,1
5,1,39.9656601,116.41082764,1
5,1,39.96518326,116.40782166,1
5,1,39.9647522,116.41404724,1
5,2,39.92675781,116.47166443,1
5,1,39.97018433,116.42467499,1
5,1,39.96945572,116.41752625,1
5,1,39.96886444,116.41795349,1
5,1,39.96899414,116.41811371,1
5,1,39.96918869,116.42171478,1
5,1,39.96899414,116.41811371,1
5,1,39.96917343,116.41734314,1
5,1,39.96886444,116.41795349,1
5,1,39.96902084,116.41372681,1
5,1,39.96917343,116.41734314,1
5,1,39.98683548,116.41009521,1
5,1,39.98646545,116.4101944,1
5,2,39.92675781,116.47166443,1
6,1,39.98497772,116.41775513,1
6,1,39.97526932,116.41786957,1
6,1,39.97551727,116.41822815,1
6,1,39.98497772,116.41775513,1
6,1,39.97526932,116.41786957,1
6,1,39.97551727,116.41822815,1
6,1,39.94374847,116.4387207,1
6,1,39.9420929,116.44345856,1
6,1,39.94374847,116.4387207,1
6,1,39.94445419,116.43445587,1
6,1,39.94374847,116.4387207,1
6,1,39.96919632,116.41766357,1
6,1,39.96925354,116.42179108,1
6,1,39.96918869,116.42171478,1
6,1,39.97002411,116.42456055,1
6,1,39.97060013,116.41624451,1
6,1,39.97060013,116.41624451,1
6,1,39.97060013,116.41624451,1
6,1,39.97060013,116.41624451,1
6,1,39.94374847,116.4387207,1
6,1,39.9420929,116.44345856,1
6,1,39.94374847,116.4387207,1
6,1,39.94445419,116.43445587,1
6,1,39.94374847,116.4387207,1
6,1,39.96919632,116.41766357,1
6,1,39.96899033,116.4116745,1
6,1,39.96892929,116.40966797,1
6,1,39.96884918,116.41059875,1
6,1,39.96919632,116.41766357,1
