time,票据推销,色情欺诈,卡贷诱骗,商务广告
212,32,2,2,0
214,20,0,5,0
216,35,0,0,0
217,18,0,0,25
218,76,24,0,1
219,39,4,11,6
220,11,0,0,3
221,63,4,0,1
222,46,8,0,0
223,79,24,3,0
224,79,35,8,0
225,97,56,0,0
226,104,129,0,5
227,65,116,0,0
228,47,187,0,0
229,65,158,0,0
230,89,71,0,36
231,81,188,0,0
232,122,214,0,0
233,30,97,0,0
234,33,110,0,0
235,31,151,0,0
236,75,163,1,0
237,16,117,1,1
238,7,53,0,0
239,11,94,0,0
240,47,84,0,0
241,20,98,0,0
245,67,117,0,0
247,63,35,0,19
248,21,49,0,4
249,41,71,0,3
251,21,26,0,9
255,11,66,0,5
256,20,44,0,10
257,25,34,0,0
258,18,67,0,0
259,27,65,0,0
260,6,23,0,0
261,36,30,0,0
