time,票据推销,色情欺诈,卡贷诱骗,商务广告
237,33,113,3,0
238,49,36,0,0
239,51,88,0,0
240,45,24,0,0
241,27,50,0,0
242,53,120,0,0
243,16,111,0,0
244,65,101,0,0
245,13,52,0,0
246,19,112,0,0
247,5,54,0,0
248,0,41,0,0
249,5,44,0,0
250,36,54,0,0
251,0,41,0,0
252,12,75,0,0
253,8,95,0,0
254,10,206,1,0
255,16,93,0,0
256,0,27,0,0
257,15,16,0,0
258,0,20,0,0
259,0,8,0,0
260,2,7,0,0
262,0,68,0,0
263,3,47,0,0
264,8,174,0,0
265,9,32,24,0
267,0,87,2,0
269,0,139,0,0
270,0,104,0,0
271,0,55,4,0
272,5,55,0,0
273,0,38,0,0
274,10,26,0,0
275,0,44,0,0
276,0,55,0,0
277,0,12,0,0
279,0,28,0,0
280,0,9,0,0
281,0,184,0,0
282,0,127,0,0
283,0,75,0,0
284,0,41,0,0
285,0,55,0,0
286,0,38,0,0
287,0,118,0,0
