time,票据推销,色情欺诈,卡贷诱骗,商务广告
81,37,0,0,0
82,52,4,1,0
83,57,0,1,0
84,103,0,0,0
85,94,0,3,0
86,122,0,1,4
88,108,0,12,0
89,120,0,3,0
90,65,0,5,0
91,83,0,17,0
92,117,0,8,0
93,129,0,1,0
96,119,0,0,0
98,115,4,11,0
99,127,0,4,0
100,162,0,20,0
101,186,0,12,0
102,233,0,2,0
103,245,0,1,0
104,201,0,0,0
105,186,0,5,0
106,170,0,0,0
107,163,0,0,0
108,154,0,0,1
109,98,0,0,0
110,114,0,0,0
111,68,0,8,0
112,130,0,4,0
113,113,0,10,0
115,87,0,85,0
116,63,0,36,4
117,60,0,59,0
118,124,0,40,4
