time,票据推销,色情欺诈,卡贷诱骗,商务广告
164,52,0,0,0
165,41,0,17,0
166,27,0,19,0
167,25,0,7,0
168,12,0,12,0
169,0,0,39,0
170,5,0,34,0
172,40,0,48,0
175,30,0,19,0
177,13,0,62,0
178,38,0,73,0
179,30,0,42,0
180,30,0,4,0
182,35,0,35,0
183,21,0,39,0
184,21,0,60,1
186,15,0,42,0
187,10,0,25,0
188,33,0,24,0
189,13,0,37,0
190,14,0,38,0
191,26,0,54,0
192,18,0,59,0
193,18,0,57,0
195,12,0,26,0
196,11,0,62,0
198,28,0,27,0
199,13,0,57,0
200,31,0,34,0
201,20,0,70,0
202,69,0,32,0
204,80,0,25,2
206,24,0,25,0
207,13,1,73,0
208,40,0,54,0
209,36,0,46,0
210,24,0,61,0
211,73,0,9,0
213,73,0,3,2
215,9,0,46,0
216,136,0,7,0
