time,票据推销,色情欺诈,卡贷诱骗,商务广告
77,38,0,0,0
78,26,0,0,0
79,27,0,0,0
80,23,0,4,0
81,24,0,0,0
82,41,0,0,0
83,96,0,11,0
84,113,0,23,0
85,86,0,1,5
86,71,0,0,0
87,52,0,0,0
88,53,0,0,0
89,56,0,0,0
93,113,0,0,0
94,87,0,0,0
95,121,0,0,0
96,145,0,0,0
97,197,0,0,0
98,194,0,0,2
99,170,0,0,0
100,124,0,0,0
101,243,0,0,0
102,207,0,0,0
103,160,0,0,0
104,245,0,0,0
105,216,0,0,1
106,250,0,0,1
107,241,0,5,5
108,283,0,0,0
109,218,0,0,0
110,168,0,12,0
111,245,0,21,0
112,137,0,38,0
113,78,0,59,0
114,156,0,10,7
115,143,0,6,5
116,233,0,7,0
117,105,0,58,0
118,42,0,65,0
119,175,0,61,0
120,147,0,47,0
121,116,0,110,0
122,151,0,142,0
123,56,0,103,0
124,139,0,76,0
125,80,0,74,5
126,133,0,140,0
127,155,0,77,0
128,176,0,136,0
129,190,0,107,8
130,190,0,135,5
131,178,0,123,0
132,131,0,158,0
133,165,0,112,0
134,235,0,40,0
135,113,0,208,0
136,90,0,122,12
137,65,0,98,0
138,93,0,91,2
139,93,0,179,7
140,67,0,92,1
141,36,0,70,4
142,60,0,117,14
143,111,0,109,8
144,63,0,102,0
146,48,0,59,0
147,92,0,76,3
148,83,3,77,0
149,101,0,53,18
151,98,0,39,1
152,67,0,94,0
153,97,0,124,0
154,146,0,69,0
155,90,0,72,0
157,38,0,55,0
158,72,2,43,1
