time,票据推销,色情欺诈,卡贷诱骗,商务广告
94,33,0,0,0
95,21,0,0,0
99,41,0,0,0
100,30,0,0,0
101,34,0,4,0
102,25,0,0,0
103,41,0,4,0
104,36,0,0,0
106,34,0,0,0
107,47,0,2,0
108,36,0,0,0
111,63,0,0,0
112,94,0,0,5
113,91,0,0,1
114,59,0,0,0
116,41,0,8,0
118,104,0,6,0
119,78,0,0,0
121,110,0,6,0
122,164,0,43,0
123,132,0,49,0
124,99,0,106,0
125,101,0,90,4
126,47,0,11,0
129,51,0,0,0
130,28,0,8,0
131,56,0,40,0
133,36,0,21,0
134,70,0,1,0
135,136,0,32,0
136,190,0,62,0
137,35,0,4,0
138,151,0,0,0
139,96,0,0,0
143,7,0,22,0
144,8,0,45,0
145,43,0,5,0
149,8,0,26,0
151,0,0,43,0
153,59,0,57,0
154,83,0,28,0
155,59,0,14,0
157,46,0,5,0
