word,frequency,label
公司,15031,0
发票,13504,0
电话,9653,0
代开,9276,0
行业,8400,0
用户,7211,2
付款,7182,0
我行,6720,2
登录,6605,2
尊敬,6263,2
分,5640,2
小时,5608,2
元,5602,2
账户,5579,2
即将,5573,2
现金,5573,2
积分,5570,2
建行,5569,2
清零,5569,2
建设银行,5569,2
到期,5568,2
网址,5564,2
兑换,5564,2
正规,5423,0
增值税,4342,0
北京,4230,0
支票,3693,0
兑现,3693,0
保真,3523,0
材料,3418,0
广告,3043,0
验后,3025,0
长期,2681,0
联系电话,2609,0
对外,2534,0
不,2437,2
租赁,2436,0
工程,2414,0
万,2404,2
可开,2370,0
低保真,2343,0
打扰,2324,0
微信,2276,0
款,2244,0
科技,2208,0
走账,2168,0
经理,2164,0
核实,2058,2
工程款,2032,0
普通,2012,0
机械,1878,0
一套,1833,2
平米,1822,2
现房,1806,2
全国,1790,0
各种,1758,0
使用,1728,3
王经理,1690,0
税点,1664,0
服务,1628,0
北京市,1560,0
增税,1544,0
房屋,1544,0
以及,1544,0
张婷,1544,0
恭喜发财,1480,0
丶,1380,0
及,1329,0
长期有效,1207,0
可验,1198,0
交通,1182,2
房源,1172,2
公寓,1171,2
精装,1166,2
亦庄,1158,2
开发区,1158,2
总价,1158,2
限购,1158,2
便利,1158,2
多,1158,2
有意,1158,2
从速,1158,2
被,1127,2
地铁,1116,2
直达,1108,2
年代,1100,0
国税,1072,0
劳务,1068,0
会议,1067,0
机打,1063,0
通知,1054,2
需,1054,2
常年,1041,0
安装,1034,3
工行,1029,2
总行,1029,2
个人账户,1029,2
分类,1029,2
住宿,996,0
抵扣,989,0
低验,971,0
致电,971,0
普通发票,962,0
票,959,0
常,948,0
号线,928,2
咨询,927,0
及时,910,3
钱,905,0
到,888,2
联系,885,0
增值,876,0
据,870,2
要求,865,2
未分类,865,2
认证,865,2
等等,849,0
设备,843,0
提供,838,0
酒店,818,0
广告设计,817,0
医疗器械,817,0
对公,817,0
刘华,817,0
详情,800,2
过,798,0
陆,798,0
海涵,798,0
代办,787,0
美女,783,1
空姐,783,1
少妇,783,1
学生妹,783,1
上门服务,783,1
信用卡,767,2
李经理,748,0
工商银行,745,2
见谅,707,0
低,703,0
需要,700,0
请谅解,690,0
张,684,0
苗木,678,0
热线,677,2
暂停,675,2
额度,670,2
买,659,2
就,655,2
此,649,2
出售,646,2
代,645,0
东四环,644,2
里,644,2
超大,644,2
两居,644,2
仅,644,2
先到,644,2
先得,644,2
公交,644,2
卫星电视,641,3
凤凰,641,3
新闻,641,3
手机信号,641,3
放大器,641,3
或,629,0
价,628,2
验证,621,0
各地,617,0
普票,612,0
保证,599,0
标准,588,2
提额,580,2
提升,580,2
工作日,580,2
调整,580,2
达到,576,2
可验证,565,0
商贸,540,0
谅解,533,0
李,516,0
开发票,516,0
餐饮,509,0
点低,509,0
好,495,3
下午,486,0
周强,485,0
如有,475,0
大,471,2
产权,468,2
双,465,2
热线电话,465,2
二环,464,2
外年,464,2
热销,464,2
每平米,464,2
给,455,0
会计,454,0
敬请,453,0
开过,451,0
等验,451,0
