word,frequency,label
付款,15693,1
发票,14360,0
公司,14309,0
行业,11321,0
代开,10645,0
打扰,10422,1
酒店,9342,1
模特,9037,1
白领,8889,1
电话,8759,0
公寓,8655,1
北京,8501,1
核实,8095,2
上门服务,7328,1
保真,6822,0
正规,6278,0
满意,6125,1
无需,5894,1
洋妞,5861,1
定金,5861,1
空姐,5709,1
少妇,5678,1
验后,5452,0
微信,5361,0
账户,5280,2
见谅,5228,1
尊敬,4887,2
冻结,4852,2
用户,4788,2
登录,4662,2
美女,4588,1
增值税,4332,0
被,4322,2
工商银行,4152,2
诚信,4149,1
工行,4147,2
因,4133,2
解冻,4125,2
低保真,4097,0
三线,4074,1
提示,4041,2
未分类,4040,2
个人信息,4040,2
按,4040,2
国内外,3838,1
明星,3720,1
热线,3450,1
提供,3341,1
清纯,3328,1
学妹,3328,1
韩,3328,1
法意,3328,1
俄,3328,1
高端,3328,1
机打,3205,0
学生,3110,1
海涵,2554,1
联系电话,2546,1
韩欧美,2533,1
服务,2469,1
开发票,2406,0
代,2301,0
对外,2288,0
长期,2271,0
学生妹,2126,1
恭喜发财,1991,0
国外,1982,1
需要,1970,0
票,1964,0
经理,1956,0
万,1946,0
走账,1929,0
上门,1923,1
姿色,1874,1
同号,1849,0
年,1824,2
短信,1801,1
勿扰,1782,1
按摩,1772,1
留学生,1772,1
诚电,1772,1
非城,1772,1
不回,1772,1
年代,1723,0
谅解,1655,0
普通,1606,0
不,1603,2
李经理,1598,0
支票,1557,0
护士,1551,1
咨询,1530,0
实习,1520,1
佳丽,1520,1
王经理,1496,0
低,1462,0
兑现,1379,0
全国,1359,0
专用,1353,0
北京市,1345,0
工程,1340,0
使用,1253,2
认证,1231,2
税点,1230,0
各种,1223,0
联系,1185,0
对公,1185,0
请谅解,1171,0
多,1158,2
材料,1133,0
价格,1132,0
专业,1128,0
常年,1121,0
可验,1114,0
一套,1105,2
通州,1104,2
一房,1104,2
一棚,1104,2
一院,1104,2
独门独院,1104,2
农家院,1102,2
总价,1102,2
房源,1102,2
欲购从速,1102,2
常,1091,0
普通发票,1073,0
现在,1036,2
俄罗斯,1019,1
金发碧眼,1013,1
北影,1013,1
在校学生,1013,1
急用,936,0
广告,933,0
各行各业,908,0
长期有效,874,0
科技,869,0
办理,857,0
保留,841,0
欢迎,836,0
进行,836,2
优惠,835,0
租赁,829,0
李,825,0
只有,818,2
逾期,814,2
会议,793,0
刻章,762,0
限,748,3
敬请,730,0
产权,724,2
大,722,2
实名,719,2
房,685,2
各地,661,0
新版,654,0
首付,653,2
河北,652,2
市,652,2
全部,652,2
购买,652,2
秦皇岛,652,2
精装修,652,2
一线,652,2
海景房,652,2
起,652,2
营改,648,0
合作,642,0
长,632,0
张,623,0
农业银行,619,2
重新,613,2
可验证,598,0
工程款,593,0
及,589,0
会计,585,0
票务,583,0
设备,578,0
广告设计,574,0
医疗器械,574,0
刘华,574,0
款,561,0
以备,559,0
外地,557,0
信号,554,0
王,534,0
普增,531,0
王先生,529,0
联系人,524,0
都,522,0
来电,516,0
微,515,0
验证,499,2
增值,497,0
各类,495,0
抵扣,493,0
咨询电话,492,0
办证,486,0
所,480,1
本会,479,1
韩国,479,1
日本,479,1
