word,frequency,label
发票,28515,0
公司,27015,0
付款,23213,1
代开,20226,0
电话,20164,1
行业,19830,0
北京,13323,1
兑换,11203,2
现金,11194,2
尊敬,11193,2
我行,11092,2
元,11071,2
即将,11051,2
用户,11023,2
账户,11022,2
积分,11018,2
小时,11001,2
登录,10993,2
中国银行,10988,2
分,10986,2
到期,10986,2
清零,10986,2
中行,10983,2
网址,10983,2
正规,10576,0
增值税,10415,0
保真,10183,0
打扰,9371,1
验后,8208,0
公寓,7687,1
酒店,7427,1
上门服务,6662,1
低保真,6149,0
模特,6119,1
白领,5278,1
满意,5251,1
微信,4875,0
长期,4520,0
洋妞,4463,1
无需,4463,1
定金,4463,1
美女,4379,1
对外,4086,0
机打,3769,0
不,3746,2
少妇,3630,1
空姐,3630,1
可验证,3528,0
支票,3508,0
兑现,3475,0
万,3403,2
全国,3359,0
提供,3344,1
学生,3327,1
见谅,3322,0
王经理,3241,0
明星,3163,1
三线,3162,1
国内外,3092,1
普通,3073,0
广告,3049,0
热线,2969,1
各种,2922,0
工程,2849,0
材料,2732,0
可验,2731,0
诚信,2694,1
联系电话,2663,1
走账,2647,0
高端,2631,1
经理,2600,0
清纯,2489,1
学妹,2489,1
韩,2489,1
法意,2489,1
俄,2489,1
多余,2470,0
年代,2335,0
低,2261,0
及,2228,0
恭喜发财,2209,0
海涵,2154,1
票,2136,0
国税,2091,0
可开,2030,0
分析,2020,3
韩欧美,1974,1
现房,1966,2
限购,1954,2
验证,1949,0
平米,1948,2
李经理,1919,0
科技,1917,0
咨询电话,1894,0
普通发票,1891,0
总价,1889,2
对公,1873,0
精装修,1853,2
租赁,1851,0
多,1814,2
常,1780,0
房源,1762,2
退订,1745,3
张,1737,0
亦庄,1722,2
欲购从速,1722,2
回,1696,3
通用机,1611,0
急用,1600,0
请谅解,1591,0
抵扣,1589,0
常年,1586,0
李,1581,0
开发票,1577,0
独门独院,1568,2
农家院,1530,2
一套,1465,2
吃,1465,2
生态,1463,2
远离,1463,2
尾气,1463,2
自己,1463,2
种,1463,2
菜,1463,2
各行各业,1419,0
姿色,1390,1
王,1389,0
需要,1364,0
外地,1319,0
验证码,1312,3
咨询,1281,0
联系,1234,0
周强,1229,0
免费,1229,3
必填,1222,3
即,1219,3
票据,1217,0
小,1216,0
长期有效,1208,0
工程款,1208,0
财富,1202,0
会计,1200,0
通州,1200,2
设备,1192,0
收益,1185,3
大量,1182,0
以备,1172,0
外国,1169,0
等票,1169,0
真点,1169,0
赵打,1169,0
两室,1152,2
一厅,1152,2
地税,1128,0
国内,1107,3
实习,1082,1
护士,1082,1
佳丽,1082,1
自,1076,3
税点,1056,0
人满,1052,3
劳务,1048,0
群友,1035,3
全部,1035,3
谅解,1030,0
等等,1027,0
老牌,1012,3
分析师,1012,3
坐镇,1012,3
营盘,1012,3
封加群,1012,3
机械,998,0
是,983,2
各地,976,0
服务,930,1
和,923,0
业务,915,0
专业,907,0
欢迎,905,0
查,901,0
金发碧眼,892,1
背影,892,1
在校学生,892,1
款,885,0
点低,884,0
网上,880,0
陆,874,0
谢谢,866,0
来电,863,0
会议,862,0
钱,848,0
俄罗斯,841,1
广告设计,814,0
医疗器械,814,0
刘华,814,0
乌克兰,788,1
各行,788,0
增税,785,0
日本,783,1
韩国,783,1
