word,frequency,label
发票,46626,0
公司,40645,0
行业,34160,0
代开,32028,0
付款,30283,1
电话,29251,1
登录,22932,2
正规,20136,0
尊敬,19931,2
保真,18464,0
账户,17042,2
打扰,16870,1
现金,16380,2
兑换,16169,2
积分,16155,2
增值税,13899,0
北京,13681,1
农业银行,13450,2
验后,13399,0
元,13378,2
即将,13235,2
低保真,11831,0
小时,10658,2
客户,10565,2
分,10565,2
清零,10541,2
到期,10535,2
网址,10533,2
补录,9522,2
用户,9269,2
逾期,8864,2
酒店,8773,1
模特,8290,1
白领,8289,1
机打,7942,0
公寓,7908,1
见谅,7867,1
核实,7168,2
长期,7101,0
微信,6948,0
冻结,6838,2
工商银行,6812,2
按,6766,2
上门服务,6393,1
进行,6372,2
手机网,6091,2
少妇,5608,1
工程,5586,0
空姐,5557,1
材料,5525,0
普通,5471,0
服务,5321,1
先生,5142,0
满意,5128,1
年代,4968,0
无需,4954,1
洋妞,4935,1
定金,4935,1
高,4922,0
广告,4862,0
恭喜发财,4633,0
联系电话,4509,1
海涵,4432,1
各种,4312,0
查询,4252,2
工行,4148,2
走账,4028,0
对外,4019,0
张,3689,0
因,3680,2
美女,3676,1
解冻,3659,2
被,3658,2
三线,3639,1
明星,3639,1
经理,3612,0
提示,3601,2
未分类,3584,2
个人信息,3584,2
点底,3541,0
北京市,3486,0
咨询,3427,0
支票,3379,0
需要,3320,0
兑现,3293,0
代,3282,0
国内外,3234,1
诚信,3217,1
国家,3192,3
资金,3176,2
建设银行,3175,2
建行,3174,2
紧急通知,3174,2
法律,3174,2
规定,3174,2
实名,3174,2
者,3174,2
卡内,3174,2
卡号,3174,2
作废,3174,2
增值,3070,0
开发票,3050,0
办公用品,3030,0
热线,2991,1
韩,2935,1
已满,2921,2
可兑换,2921,2
农行,2917,2
失效,2917,2
联系,2887,0
学生,2860,1
李,2855,0
刻章,2817,2
高端,2795,1
全国,2792,0
清纯,2785,1
学妹,2785,1
法意,2785,1
俄,2785,1
办证,2758,2
即可,2693,2
中国工商银行,2690,2
提供,2623,1
长,2548,0
以备,2513,0
王经理,2503,0
国税,2476,0
可验,2437,0
常,2420,0
请谅解,2415,0
未,2404,2
等等,2399,0
科技,2393,0
学生妹,2379,1
价格,2363,0
常年,2363,0
专业,2305,0
韩欧美,2253,1
工程款,2249,0
优惠,2202,0
验证,2196,0
短信,2195,1
谅解,2193,0
国外,2155,1
可开,2143,0
急用,2124,0
各类,2107,0
不回,2104,1
会计,2042,0
可验证,2014,0
不,2013,3
勿扰,2002,1
上门,2001,1
按摩,2001,1
留学生,2001,1
诚电,2001,1
非城,2001,1
对公,1970,0
号码,1966,2
低,1924,0
税点,1917,0
票,1892,0
建筑材料,1710,0
苗木,1702,0
普增,1654,0
会议,1617,0
用,1569,2
网上,1558,0
办理,1556,0
如需,1543,0
款,1503,0
专用,1496,0
敬请,1493,0
保留,1484,0
信号,1481,3
及,1473,0
李经理,1412,0
万,1407,2
保存,1400,0
年,1383,2
劳务,1304,0
微,1298,0
低验,1270,0
点低,1237,0
建筑,1236,0
各行各业,1223,0
信用卡,1220,2
租赁,1168,0
是,1148,2
可以,1121,0
给,1121,2
张伟,1117,0
姿色,1103,1
王,1102,0
金发碧眼,1100,1
北影,1100,1
在校学生,1100,1
详询,1092,0
实习,1050,1
护士,1050,1
