word,frequency,label
发票,28524,0
公司,23549,0
付款,21737,1
我行,20532,2
行业,19808,0
代开,18823,0
电话,17805,1
提额,13333,2
保真,12646,0
用户,11469,2
致电,11125,2
详情,11121,2
北京,11000,1
尊敬,10632,2
信用卡,10609,2
提升,10522,2
工商银行,10521,2
标准,10519,2
调整,10506,2
达到,9982,2
验后,9595,0
先生,8985,0
万元,8809,2
工作日内,8787,2
长期,8535,0
点底,8493,0
额度,8227,2
高,7742,0
上门服务,6906,1
酒店,6878,1
模特,6838,1
正规,6734,0
公寓,6579,1
白领,6514,1
无需,6092,1
洋妞,6068,1
定金,6068,1
满意,5484,1
增值税,5091,0
票据,4946,0
打扰,4903,1
需要,4583,0
对外,4576,0
低保真,4344,0
美女,3769,1
三线,3752,1
明星,3752,1
北京市,3720,0
咨询,3570,2
见谅,3543,1
少妇,3532,1
多余,3422,0
热线,3400,1
诚信,3336,1
高端,3320,1
韩,3309,1
国内外,3306,1
清纯,3306,1
学妹,3306,1
法意,3306,1
俄,3306,1
空姐,3261,1
学生,3214,1
联系,3149,0
提供,3130,1
各种,3026,0
普通,3025,0
韩欧美,2762,1
万,2649,2
认证,2627,2
走账,2566,0
普增,2527,0
欢迎,2423,2
李经理,2316,0
海涵,2250,1
各类,2095,2
代,2027,0
全国,1972,0
年代,1962,0
恭喜发财,1892,0
对公,1887,0
王经理,1880,0
增值,1835,0
姿色,1821,1
专业,1775,0
均价,1759,2
专用,1741,0
工作日,1719,2
代办,1717,0
外地,1712,0
工程款,1706,0
李,1641,0
餐饮,1607,0
抵扣,1586,0
网上,1555,0
佳丽,1514,1
实习,1503,1
护士,1503,1
可开,1493,2
证件,1480,2
以备,1443,0
急用,1443,0
查验,1416,0
做账,1396,2
住宿,1384,0
王君,1381,0
各行各业,1319,0
税点,1316,0
来电,1294,0
咨询电话,1291,0
张,1282,2
出售,1281,2
服务,1276,1
金发碧眼,1259,1
北影,1259,1
在校学生,1259,1
章,1240,2
打搅,1237,2
材料,1213,0
长,1201,0
各地,1197,0
转账,1181,0
保存,1181,0
加微信,1172,0
可验,1171,0
及,1155,0
周先生,1141,0
高层,1118,2
东三环,1117,2
周庄,1117,2
家园,1117,2
现房,1117,2
板楼,1117,2
每平米,1117,2
低,1082,0
广告,1046,0
支票,1032,0
微信,1005,0
会计,990,0
如扰,981,0
新,973,2
需,960,2
工行,957,2
通知,956,2
登录,954,2
总行,953,2
规定,953,2
个人账户,953,2
分类,953,2
使用,953,2
未,953,2
点后,953,2
停止使用,953,2
及时,953,2
详询,934,0
常年,931,0
联系电话,912,1
税,899,0
通州,876,2
兑现,872,0
各个,862,0
广告费,856,0
餐费,856,0
运输费,856,0
开张,856,0
林,856,0
也,856,0
可代开,856,0
开盘,836,2
给,836,2
直达,834,2
办公用品,833,0
每套,819,2
款,814,0
会议费,814,0
服务费,814,0
请谅解,809,0
票,809,0
点低,801,0
国税,798,0
经理,796,0
不,794,2
一次性,771,2
开国,771,0
专票,764,0
农家院,762,2
啦,757,2
独门独院,757,2
总价,757,2
限购,757,2
村委会,757,2
签合同,757,2
普通机,756,0
保頁验,755,0
潮白河,754,2
公交,754,2
合作,743,0
和,738,0
谢谢您,734,0
常,733,0
