word,frequency,label
公司,25962,0
付款,24685,1
发票,24577,0
行业,22816,0
代开,18435,0
电话,15486,0
用户,13290,2
登录,13268,2
我行,13248,2
尊敬,12993,2
元,12910,2
小时,12893,2
积分,12888,2
兑换,12879,2
分,12874,2
即将,12871,2
现金,12867,2
到期,12865,2
网址,12862,2
账户,11911,2
保真,11619,0
北京,10722,1
清零,10714,2
验后,10344,0
建设银行,10116,2
打扰,10102,1
建行,10052,2
正规,9004,0
低保真,7327,0
长期,6807,0
酒店,6622,1
增值税,6420,0
上门服务,6023,1
模特,5860,1
白领,5860,1
公寓,5860,1
满意,5766,1
洋妞,5762,1
无需,5762,1
定金,5762,1
机打,5231,0
见谅,4210,0
高,3996,0
材料,3935,0
点底,3884,0
诚信,3829,1
国内外,3746,1
致电,3743,0
年代,3742,0
热线,3675,1
可验,3576,0
常,3455,0
广告,3413,0
美女,3388,1
高端,3388,1
海涵,3383,1
工商银行,3364,2
用,3320,2
清纯,3290,1
学妹,3290,1
韩,3290,1
法意,3290,1
俄,3290,1
三线,3290,1
明星,3290,1
提供,3287,1
先生,3286,0
工行,3277,2
信用卡,3226,0
额度,3038,2
工程,3020,0
各种,3009,0
提额,3001,2
中心,2995,2
申请,2995,2
固定,2994,2
提升,2990,2
可以,2986,2
详情请,2982,2
提醒您,2980,2
近期,2977,2
卡,2977,2
情况,2977,2
万元,2977,2
农行,2800,2
支票,2754,0
兑现,2754,0
农业银行,2750,2
学生,2570,1
少妇,2570,1
空姐,2570,1
微信,2514,0
北京市,2502,0
联系,2498,0
韩欧美,2472,1
请谅解,2336,0
低,2247,0
可验证,2183,0
多余,2172,0
零请,2150,2
科技,2097,0
咨询电话,2017,0
普通,1939,0
李经理,1913,0
普通发票,1890,0
全国,1874,0
张,1861,0
抵扣,1831,0
联系电话,1720,0
增值,1689,0
需要,1660,0
经理,1617,0
对外,1530,0
王经理,1527,0
走账,1472,0
咨询,1358,0
帐户,1347,2
租赁,1344,0
金发碧眼,1340,1
北影,1340,1
在校学生,1340,1
代,1337,0
服务,1277,0
票,1255,0
餐饮,1222,0
长期有效,1182,0
永久,1171,0
国税,1166,0
验证,1156,0
及,1153,0
实习,1132,1
护士,1132,1
姿色,1132,1
佳丽,1132,1
营改,1129,0
工程款,1091,0
可开,1062,0
合作,1043,0
联系人,1004,0
办公用品,999,0
常年,985,0
住宿,946,0
类,940,0
劳务,930,0
机械,923,0
会议,910,0
低验,905,0
专用发票,895,0
安装,893,3
增发,883,0
开发票,882,0
票据,875,0
绝对,867,0
税点,867,0
通用,859,0
国地税,858,0
等等,855,0
款,855,0
各行各业,854,0
等票,853,0
真点,853,0
赵小姐,853,0
欢迎,849,0
餐费,849,0
业务,837,0
国税发,831,0
信号,805,0
设备,802,0
各地,790,0
会计,790,0
详询,786,0
单位,778,0
周强,768,0
服务业,761,0
核实,760,2
恭喜发财,756,0
谢谢,739,0
李,733,0
税,709,0
通用机,706,0
苗木,695,0
电联,695,0
专业,684,0
朋友,681,0
建筑工程,657,0
發票,646,0
票点,637,0
保证,623,0
点低,594,0
办理,593,0
对公,587,0
谅解,583,0
地税,582,0
房屋,565,0
各类,564,0
专用,564,0
办公,561,0
多种,561,0
带,557,0
一次,556,0
