word,frequency,label
公司,28125,0
发票,21254,0
付款,21090,0
代开,18865,0
电话,16876,0
行业,12726,0
打扰,11384,1
低保真,10514,0
北京,8281,1
正规,8244,0
联系电话,7576,0
海涵,6900,0
保真,6510,0
验后,6454,0
微信,6299,0
验证,5974,0
代办,5672,0
国税发,5672,0
票普增,5672,0
专增点,5672,0
同号,5672,0
长期,5372,0
对外,5331,0
服务,4346,1
需要,3865,0
酒店,3844,1
一层,3814,2
增值税,3770,0
广告,3555,0
支票,3513,0
李,3422,0
咨询,3379,0
见谅,3338,1
点底,3276,0
工程,3256,0
各种,3160,0
联系,3034,0
公寓,3025,1
高,3024,0
先生,2955,0
专用,2929,0
张文,2901,0
白领,2879,1
模特,2879,1
兑现,2615,0
多余,2597,0
票据,2543,0
三线,2516,1
明星,2516,1
王经理,2494,0
起,2288,2
材料,2275,0
可验,2270,0
万,2260,2
周先生,2218,0
普增,2191,0
机打,2178,0
到,2069,2
会计,2057,0
等等,2045,0
商贸,2026,0
科技,2013,0
美女,1989,1
户型,1964,2
城,1959,2
走账,1937,0
全新,1921,2
平米,1917,2
首付,1916,2
致电,1913,2
全明,1912,2
孔雀,1907,2
京东,1907,2
又,1907,2
一,1907,2
立作,1907,2
买,1907,2
送,1907,2
详情,1907,2
低验,1799,0
票,1716,0
租赁,1658,0
网上,1618,0
少妇,1613,1
对公,1603,0
税务,1600,0
长期有效,1599,0
机械,1541,0
上门,1537,1
价格,1535,0
增值,1529,0
各行各业,1526,0
诚信,1522,1
留学生,1512,1
北京市,1508,0
空姐,1496,1
王力,1474,0
外地,1463,0
热线,1419,1
恭喜发财,1419,0
發票,1373,0
张,1368,0
永久,1339,0
学妹,1331,1
上门服务,1315,1
王伟,1297,0
常年,1289,0
定金,1271,1
非诚,1267,1
勿扰,1267,1
国内外,1266,1
法意,1266,1
俄黑,1266,1
韩,1266,1
无需,1266,1
普通,1257,0
可验证,1234,0
全国,1205,0
绝对,1164,0
欢迎,1135,0
专业,1098,0
真,1047,0
税率,1047,0
如扰,1039,0
科技咨询,1019,0
出售,1012,2
经理,1000,0
开发票,997,0
工程款,985,0
款,984,0
查验,949,0
最近,947,0
还,944,0
各地,929,0
现有,918,0
来电,917,0
制作,916,0
和,906,0
承兑,898,0
会议,890,0
以备,879,0
急用,879,0
提供,869,1
各行,864,0
广告设计,854,0
医疗器械,854,0
设备,854,0
刘华,854,0
合作,836,0
年代,833,0
王望,823,0
机会,823,0
房屋,820,0
类型,820,0
请原谅,820,0
专票,814,0
程伟,812,0
学生妹,804,1
乌克兰,784,1
加油,777,0
可开,764,0
增税,764,0
以及,764,0
张婷,764,0
日本,757,1
抵扣,749,0
材料费,749,0
建筑,749,0
费,749,0
转账,749,0
保存,749,0
最低,747,0
学生,737,1
详询,713,0
普通发票,694,0
韩国,692,1
等国,692,1
见面,692,1
法国,679,1
咨询电话,679,0
都市,675,1
风情,675,1
税点,675,0
普票,662,0
常,654,0
谅解,639,0
保证,637,0
真票,637,0
请谅解,636,0
查,602,0
长,600,0
满意,588,1
欧,583,1
美日韩,583,1
一流,583,1
好,578,0
下午,571,0
千分之,561,0
姿色,558,1
绝佳,558,1
