word,frequency,label
发票,9432,0
公司,8299,0
代开,7939,0
行业,6150,0
尊敬,5915,2
小时,5903,2
元,5880,2
登录,5869,2
我行,5865,2
积分,5862,2
现金,5862,2
用户,5861,2
账户,5861,2
到期,5861,2
清零,5861,2
网址,5861,2
兑换,5861,2
付款,5620,2
正规,5618,0
电话,4910,2
中行,4574,2
中国银行,4574,2
分,3323,2
北京,3311,0
机打,3195,0
保真,3140,0
即将,3094,2
分即,2767,2
低保真,2551,0
各行各业,2505,0
验后,2386,0
经理,1978,0
联系,1955,2
点底,1899,0
增值税,1857,0
打扰,1495,0
需要,1446,0
可验,1409,0
长期,1310,0
建行,1287,2
建设银行,1287,2
专业,1136,0
以备,1125,2
北京市,1120,0
张,1117,0
联系人,1042,2
敬请,1015,0
支票,1010,0
谅解,988,0
李经理,987,0
价格,974,0
李,971,0
急用,970,0
各种,960,0
长期有效,933,0
建筑,914,0
材料费,913,0
费,913,0
对公,913,0
转账,913,0
保存,913,0
高,904,2
联系电话,891,2
普通,879,0
多余,867,0
对外,779,0
和,758,0
专用,754,0
王经理,739,2
李梅,706,0
各个,701,0
承兑,701,0
赵,701,0
给,687,2
可查,643,0
是,606,2
开发票,596,2
之前,580,2
可验验,567,0
低,566,0
低验,535,0
全国,533,0
材料,526,0
普票,482,0
广告,477,0
咨询,455,0
保頁验,449,0
各地,448,0
常,437,0
年代,437,0
如有,435,2
科技,435,0
普增,429,0
营改,428,0
公有,424,0
票据,424,0
周先生,424,0
增值,422,0
房租,416,0
税点,405,0
为,373,0
专用发票,373,0
朱,373,0
普通机,364,0
新版,364,0
增点,364,0
培训,356,0
服务,355,0
点滴,352,0
优惠,333,2
抵扣,325,0
保证,325,0
真票,325,0
兑现,309,0
保留,306,2
李强,297,0
比,290,2
点数,290,2
再,290,2
需请,290,2
见谅,286,0
查询,281,0
谢谢,239,0
普通发票,238,0
保,238,0
时间,238,0
长,238,0
诚信,236,0
王,231,0
高价,227,3
真,225,0
税率,225,0
办理,221,0
找回,218,3
请谅解,213,0
做,212,3
违章,210,3
处理,209,3
收,206,3
有意者,205,2
刘,205,2
驾驶证,205,3
机动车,205,3
无车,205,3
报废,205,3
指标,205,3
恭喜发财,201,0
会计,200,0
老板,193,0
合作,173,2
详询,172,2
李静,162,0
备用,162,0
外开,161,0
及,159,3
专票,157,0
后用,145,0
用后,125,0
点低,124,0
税务局,120,0
周,120,0
网上,117,0
工程,115,0
微信,107,2
国税,107,0
地税,106,0
可低,105,0
扣,105,0
郭经理,105,0
以前,101,0
想开,89,0
李伟,89,0
钱,88,0
展厅,88,3
走账,84,0
验证,80,0
全新,78,3
绝对,74,0
如扰,74,0
第一本,74,0
未来,71,3
工程款,65,0
增发,64,0
票点,64,0
来,64,3
等等,64,0
维修,63,3
月,63,2
查验,57,0
正在,57,3
地址,56,2
代开点,55,0
王琪,55,0
解,55,0
高铁,54,2
信息,51,3
家电,50,3
保洁,48,2
如需,45,0
观众,44,3
