time,票据推销,色情欺诈,卡贷诱骗,商务广告
89,16,0,10,0
90,20,0,11,0
91,13,0,9,0
92,37,0,9,0
93,87,0,0,0
94,97,0,2,0
95,81,0,5,0
96,87,0,15,0
97,85,0,0,0
98,98,0,13,0
99,114,0,11,0
100,120,0,8,0
101,100,0,10,0
102,86,0,8,0
103,127,0,9,0
105,150,0,0,0
106,136,0,0,0
107,147,0,0,0
108,159,0,0,0
109,114,0,0,0
110,113,0,0,4
111,126,0,0,0
112,64,0,0,5
113,48,0,1,10
114,125,0,1,0
115,111,0,19,6
116,151,0,5,0
117,121,0,50,0
118,87,0,41,0
119,101,0,47,0
120,67,0,23,0
121,91,0,24,0
122,63,0,30,0
123,55,0,71,0
124,81,0,19,0
126,61,0,6,0
127,66,0,0,0
128,88,0,14,0
129,104,0,34,5
