time,票据推销,色情欺诈,卡贷诱骗,商务广告
118,9,0,28,0
119,0,0,13,0
120,4,0,54,0
121,7,0,44,0
122,47,0,28,0
123,24,0,45,0
124,6,0,81,0
125,12,0,60,0
126,0,0,89,0
127,0,0,64,0
128,5,0,74,0
129,0,0,48,0
130,0,0,52,0
131,0,0,65,0
132,0,0,41,0
133,0,0,46,0
135,0,0,44,5
136,0,0,66,17
137,21,0,19,9
138,0,0,26,0
139,0,0,33,5
140,35,0,6,4
141,15,0,30,0
142,7,0,14,0
143,0,0,8,0
144,0,0,17,0
145,0,0,18,0
146,0,0,20,0
147,0,0,39,0
148,3,0,50,0
149,5,0,36,0
150,15,0,59,0
151,5,0,76,1
152,14,0,61,1
153,10,0,58,0
154,0,0,67,1
155,1,0,35,1
156,8,0,9,0
157,0,0,47,0
158,0,0,31,1
159,0,0,51,1
160,0,0,105,1
161,0,0,29,0
162,0,0,31,0
163,0,0,39,0
164,5,0,65,0
165,0,0,95,0
166,0,0,85,0
167,0,0,80,0
168,0,0,47,0
169,0,0,45,0
170,0,0,67,0
171,0,0,69,2
172,0,0,95,0
173,0,0,22,0
174,0,0,29,0
175,1,0,94,0
176,0,0,47,0
178,0,0,11,0
179,0,0,104,0
180,0,0,74,0
181,0,0,64,0
182,0,0,41,0
183,0,0,57,2
184,0,0,45,0
185,0,0,6,1
186,0,0,18,0
187,0,0,6,0
188,0,0,26,0
189,0,0,65,1
190,0,0,84,6
191,0,0,84,0
192,2,0,71,0
193,1,0,86,0
194,0,0,10,0
195,0,0,50,0
196,0,0,29,0
197,0,0,40,0
198,0,0,106,0
199,0,0,46,0
200,0,0,101,0
201,0,0,36,0
203,11,0,25,0
204,27,0,28,4
205,8,0,39,2
206,33,0,30,0
207,46,0,12,0
208,10,0,26,0
209,20,0,36,0
210,65,0,7,0
212,38,0,37,0
213,46,0,0,1
214,28,0,0,0
215,22,0,0,19
216,43,0,12,0
217,14,0,37,0
218,32,0,29,1
219,43,0,60,0
221,15,0,53,0
222,42,0,59,0
223,28,0,68,0
224,29,0,39,0
225,13,0,32,1
226,32,0,42,0
227,30,0,32,0
228,29,0,62,0
229,33,0,21,2
231,60,0,14,0
232,32,0,8,0
233,26,0,0,0
234,42,0,12,10
235,45,0,4,0
236,85,0,4,1
237,44,0,13,3
240,20,0,3,7
241,35,0,15,0
242,38,0,8,3
243,12,0,12,2
244,28,0,5,8
245,42,0,4,1
246,33,0,1,0
248,39,0,5,0
249,33,0,7,6
250,5,0,0,5
251,24,0,0,0
252,8,0,0,0
255,5,0,0,0
