time,票据推销,色情欺诈,卡贷诱骗,商务广告
141,4,0,32,0
144,12,0,18,0
145,6,0,48,0
146,0,0,74,8
149,61,0,88,0
150,10,0,20,0
151,6,0,231,0
152,0,0,40,0
153,6,0,53,0
154,0,0,80,0
155,0,0,84,0
156,2,0,70,0
157,88,0,138,0
158,8,0,158,0
159,28,0,129,0
161,0,0,68,0
162,10,0,100,0
163,14,0,42,0
165,8,0,56,0
166,58,6,123,0
167,30,0,63,0
168,112,0,87,0
169,109,0,124,0
170,75,0,138,0
171,99,0,41,0
172,76,0,81,0
173,60,0,70,0
175,64,0,2,0
176,64,0,55,0
177,58,0,8,0
178,67,0,95,0
179,6,0,101,0
180,42,0,42,0
181,0,0,32,0
182,36,0,39,0
183,30,0,64,0
184,19,0,89,0
185,37,0,41,12
186,28,0,96,0
187,0,0,134,0
188,25,0,153,10
