time,票据推销,色情欺诈,卡贷诱骗,商务广告
134,106,0,8,0
135,26,0,40,0
136,28,0,44,0
137,17,0,64,0
138,50,0,4,0
139,62,0,16,0
140,40,0,12,0
141,41,0,90,0
142,44,0,110,0
145,44,0,46,0
148,78,0,64,0
150,78,0,86,4
152,50,0,86,0
153,8,0,146,0
154,70,0,120,0
155,52,0,114,0
156,38,0,135,0
158,8,0,193,0
159,45,0,107,0
161,24,0,114,0
162,72,0,102,0
163,64,0,116,0
164,76,0,197,2
165,154,0,114,0
167,170,0,176,0
168,42,0,165,0
169,17,0,207,2
171,10,0,114,0
172,0,0,272,0
173,38,0,118,1
174,58,0,271,0
175,16,0,238,0
176,66,0,196,0
177,31,0,143,0
179,54,0,236,0
180,30,0,150,0
181,4,0,152,0
182,19,0,156,0
183,12,0,60,0
184,2,0,122,0
185,16,0,181,0
186,1,0,258,0
189,0,0,119,0
192,18,0,129,0
