time,票据推销,色情欺诈,卡贷诱骗,商务广告
184,31,0,0,0
188,23,0,72,0
190,31,0,137,4
191,46,0,277,10
192,9,0,61,28
193,8,0,123,16
194,24,0,0,60
195,65,0,23,53
196,18,0,90,7
197,46,0,67,0
198,36,0,60,0
199,85,0,89,0
200,45,0,27,8
201,42,0,43,2
202,19,0,54,4
203,40,0,82,3
204,270,0,68,3
205,159,0,113,0
206,109,0,56,2
207,161,10,68,0
208,197,0,47,4
209,187,0,32,14
210,267,0,18,8
211,167,0,6,0
212,117,0,99,0
213,124,0,22,4
214,90,0,79,2
215,198,0,50,2
216,187,0,24,0
217,91,0,26,0
218,104,0,23,0
219,266,0,48,1
220,121,0,85,0
221,119,0,85,0
222,213,0,73,0
223,120,20,59,0
224,113,54,136,0
225,109,174,112,0
226,145,95,97,0
227,80,96,168,1
228,63,101,14,0
229,207,154,21,0
230,161,94,66,0
231,146,36,18,9
234,95,59,28,0
235,107,159,9,7
236,169,58,45,0
237,73,150,19,0
238,77,163,13,0
239,51,190,11,0
240,90,127,8,0
241,26,160,0,0
242,143,214,0,0
243,229,53,0,0
244,109,84,0,0
245,8,277,4,0
246,16,141,0,0
247,36,170,2,0
248,16,379,0,0
249,47,90,13,0
250,33,102,1,0
251,36,84,13,0
252,16,158,0,0
255,8,82,0,0
256,0,92,0,0
257,0,121,4,0
258,0,233,0,0
259,0,81,0,0
262,12,141,0,0
264,0,76,0,0
266,0,181,0,0
269,0,30,0,0
270,0,176,0,0
271,0,31,0,0
272,0,34,0,0
274,0,116,0,0
275,0,19,0,0
276,0,69,0,0
277,0,113,0,0
279,0,32,0,0
281,0,29,0,0
282,0,9,0,0
283,0,31,0,0
284,0,46,0,0
285,14,6,0,0
286,0,0,8,0
287,0,85,0,0
