time,票据推销,色情欺诈,卡贷诱骗,商务广告
230,25,4,0,0
233,14,1,0,0
234,22,0,0,0
235,41,8,0,0
236,10,0,0,0
238,8,9,0,0
239,16,145,1,0
240,29,36,0,0
241,21,27,0,0
242,17,41,0,0
243,46,107,0,0
244,17,28,0,0
245,39,53,0,0
246,35,141,0,0
247,35,82,1,0
248,50,26,0,0
249,4,78,0,0
250,9,30,0,0
251,17,78,0,0
253,6,58,0,0
254,6,38,0,0
255,0,95,2,0
256,8,47,2,0
257,15,51,3,0
258,28,41,0,0
260,9,88,0,0
261,2,119,0,0
262,0,94,0,0
263,4,95,0,0
264,3,105,0,0
265,0,156,0,0
266,0,64,0,0
267,0,65,0,0
268,0,66,0,0
271,0,32,0,0
272,0,49,0,0
273,0,47,1,0
274,0,31,0,0
275,0,76,0,0
276,0,108,0,0
277,0,40,0,0
278,0,141,0,0
279,0,190,0,0
280,0,117,0,0
281,0,27,0,0
282,0,57,0,0
283,0,36,0,0
284,0,27,0,0
285,0,107,0,0
286,0,117,0,0
287,0,88,0,0
