time,票据推销,色情欺诈,卡贷诱骗,商务广告
177,5,0,59,0
178,12,0,33,5
179,20,0,7,0
180,4,0,10,0
182,15,0,3,9
184,9,0,15,0
186,13,0,126,5
187,20,0,18,0
189,3,0,18,0
190,24,0,31,13
191,29,0,63,5
192,20,0,75,7
193,36,0,31,16
194,4,5,18,37
196,21,0,87,5
197,0,0,82,10
198,6,0,83,7
199,19,0,70,27
200,24,0,122,15
201,76,0,92,27
202,19,0,74,18
203,77,0,94,0
204,104,0,87,3
205,59,0,38,4
206,47,0,117,1
207,58,0,72,0
208,21,0,62,0
209,28,0,109,0
211,42,0,46,0
212,47,0,55,0
213,59,0,69,0
214,50,0,54,0
215,50,0,33,0
216,182,0,70,0
217,85,0,95,0
218,78,0,132,0
219,74,0,100,0
220,57,0,57,0
221,53,0,55,0
222,44,9,37,0
225,8,6,38,0
228,24,5,85,0
229,29,6,78,0
230,48,200,33,0
231,24,117,9,0
232,38,105,17,0
233,55,104,4,0
234,71,23,0,0
236,48,50,0,0
237,48,103,0,0
238,49,62,0,0
239,59,81,0,0
240,37,143,6,0
241,38,110,0,0
242,46,155,0,0
243,42,193,0,0
244,49,28,0,0
245,10,8,2,0
246,14,32,5,0
247,11,53,0,0
248,18,112,0,0
249,12,131,0,0
250,5,114,5,0
251,12,160,0,0
252,6,86,0,3
253,5,140,0,0
254,0,53,0,0
255,0,18,0,0
256,14,69,0,0
257,4,92,0,0
258,0,29,2,0
259,5,57,0,0
260,0,62,0,0
261,4,81,0,0
262,0,90,0,6
263,14,32,0,0
265,5,136,4,2
266,14,101,0,0
268,2,43,0,0
269,16,48,0,0
270,6,85,0,0
272,0,55,5,0
273,0,78,0,0
274,5,25,0,0
275,0,80,0,0
276,0,25,4,0
277,0,21,0,0
278,0,70,0,0
279,0,122,0,0
280,0,27,0,0
282,0,73,0,0
283,0,17,0,0
284,0,23,0,0
285,0,38,0,0
286,0,23,0,0
287,0,27,0,0
