time,票据推销,色情欺诈,卡贷诱骗,商务广告
120,0,0,55,0
121,0,0,17,0
122,1,0,20,1
123,8,0,29,4
124,0,0,56,1
125,6,0,32,1
126,13,0,101,0
127,5,0,49,0
131,13,0,58,2
132,0,0,47,2
133,0,0,52,0
134,0,0,28,2
135,0,0,15,0
139,0,0,47,0
140,0,0,16,0
141,0,0,26,0
142,0,0,12,1
143,0,0,29,0
144,0,0,10,0
145,0,0,41,0
146,0,0,7,0
147,0,0,25,0
148,4,0,55,0
149,5,0,35,0
150,3,0,17,0
151,8,0,22,0
152,0,0,24,0
153,20,0,15,0
154,8,0,21,0
155,13,0,14,0
156,0,0,29,0
157,0,0,51,0
158,0,0,74,0
159,0,0,80,0
161,5,0,55,0
162,5,0,56,0
163,28,0,39,0
164,10,0,26,0
165,0,0,13,0
166,17,0,50,0
167,0,0,52,0
168,3,0,18,0
