time,票据推销,色情欺诈,卡贷诱骗,商务广告
235,38,0,0,0
236,25,0,0,0
237,22,0,0,0
239,78,0,0,0
240,27,0,0,0
241,58,0,0,0
242,47,0,0,0
243,49,6,0,0
244,44,0,0,0
247,39,28,0,0
248,68,0,0,0
249,23,28,0,0
250,15,45,0,0
251,14,26,3,0
252,3,47,0,0
253,17,51,2,0
254,20,30,0,0
255,15,13,3,0
256,11,25,1,0
257,0,28,0,0
258,13,5,0,0
259,8,8,2,0
262,0,15,1,0
263,1,23,0,0
264,14,8,1,0
265,0,10,0,0
266,0,22,2,0
267,8,11,0,0
268,18,0,0,0
269,13,0,0,0
270,5,24,0,0
272,0,8,0,0
274,0,61,0,0
277,0,14,2,0
