time,票据推销,色情欺诈,卡贷诱骗,商务广告
114,48,0,0,0
115,60,0,0,0
117,84,0,0,0
120,84,0,0,0
121,48,0,0,0
122,72,0,0,0
123,135,0,0,0
127,0,0,291,6
128,0,0,72,12
129,0,0,576,60
130,0,0,708,12
131,36,0,1179,0
132,84,0,747,21
133,0,0,633,24
134,48,0,480,12
135,60,0,525,12
136,108,0,708,12
137,0,0,603,0
138,3,0,456,24
139,0,0,240,0
140,0,0,270,24
141,0,0,228,0
142,0,0,669,0
143,60,0,789,36
144,0,0,414,0
145,0,0,1623,3
146,18,0,474,60
147,9,0,138,12
148,12,0,387,0
149,90,0,999,0
150,0,0,276,0
151,0,0,210,0
152,0,0,297,0
153,0,0,192,0
