time,票据推销,色情欺诈,卡贷诱骗,商务广告
218,0,0,30,0
222,204,0,0,0
224,12,0,0,0
225,192,0,6,24
227,72,0,30,0
228,93,0,87,0
229,48,0,318,24
230,33,0,96,0
231,69,0,369,0
232,156,12,153,0
233,84,36,87,0
234,228,0,99,0
235,75,24,60,0
236,63,0,27,0
237,156,96,54,0
238,0,48,0,0
240,135,0,0,0
241,33,48,0,0
242,60,0,0,0
243,240,27,0,0
244,0,36,0,0
245,36,75,0,0
246,36,0,0,0
247,120,243,0,0
248,21,12,0,0
249,144,0,0,0
250,84,0,0,0
251,99,0,12,0
252,222,48,0,0
253,87,0,0,0
257,96,0,0,0
258,270,0,0,0
