time,票据推销,色情欺诈,卡贷诱骗,商务广告
215,168,0,24,0
216,222,0,0,0
217,420,0,6,3
221,15,0,0,0
223,60,0,0,0
224,180,0,0,0
226,81,66,0,12
227,75,111,12,0
228,177,207,9,0
230,225,12,18,0
232,63,255,15,0
236,12,60,15,0
237,483,147,3,0
238,321,30,12,0
239,399,0,0,0
240,144,48,0,0
241,213,138,3,0
244,114,150,0,0
245,288,0,0,0
246,162,0,21,0
248,285,72,6,0
249,375,48,3,0
250,156,0,0,0
251,174,120,24,0
252,288,63,0,0
253,381,0,3,0
254,96,0,24,0
255,276,0,3,0
256,237,0,0,0
257,156,0,0,0
258,171,0,0,0
259,198,0,9,3
260,477,0,0,0
264,0,0,9,0
