time,票据推销,色情欺诈,卡贷诱骗,商务广告
146,0,0,36,0
149,0,0,54,0
150,36,0,36,0
154,0,0,204,36
155,96,0,108,0
157,12,0,12,0
158,45,0,234,0
160,0,0,198,24
162,0,0,84,12
163,60,0,60,60
164,48,0,114,48
166,0,0,630,12
167,0,0,426,36
168,0,0,114,0
169,0,0,516,36
170,0,0,507,12
171,0,0,189,12
172,0,0,135,15
174,48,0,117,48
175,240,0,72,12
176,411,0,27,0
177,237,0,12,0
178,726,0,18,12
179,141,0,33,120
180,24,0,264,72
182,63,0,108,0
183,180,0,9,72
184,0,0,126,0
185,60,0,168,0
186,12,0,231,0
187,348,0,108,27
188,315,0,51,138
