4-05
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,4,0
0,0,0,0
0,0,0,0
0,0,0,0
8,0,0,0
5,0,0,0
2,0,0,0
0,0,0,0
10,0,0,0
4,0,0,0
0,0,0,0
23,0,0,0
27,0,0,0
29,0,0,0
42,0,0,0
103,0,0,0
58,0,0,0
115,0,0,0
112,0,0,0
196,0,0,0
220,0,0,0
208,0,0,0
132,0,0,1
165,0,4,0
181,0,10,0
173,0,13,0
177,0,9,0
218,0,13,0
259,0,18,0
342,0,30,4
280,0,10,0
326,0,22,0
307,0,4,0
387,0,29,0
355,0,15,0
263,0,15,1
342,0,22,0
238,0,25,0
326,0,17,0
295,0,13,0
337,0,5,0
221,0,2,0
324,0,9,0
340,0,10,0
318,0,4,20
319,0,8,17
301,0,13,11
217,0,14,14
135,0,41,25
212,0,68,6
265,0,35,11
341,0,45,0
326,0,66,1
288,0,46,0
176,0,52,5
121,0,24,4
194,0,24,0
218,0,43,3
181,0,72,0
196,0,19,9
196,0,16,4
196,0,31,0
139,0,13,0
264,0,14,0
292,0,46,14
197,0,111,3
210,0,64,5
117,0,72,1
145,0,50,4
133,0,88,6
139,0,106,11
201,0,117,13
153,0,94,6
141,0,79,16
168,0,52,13
171,0,26,10
160,0,47,37
196,0,20,12
112,0,10,34
103,6,76,15
104,0,40,34
64,0,81,28
107,0,49,12
69,0,41,39
43,0,41,24
46,0,117,8
79,0,93,16
47,0,73,45
67,0,169,8
80,0,110,19
107,0,107,6
41,0,84,15
58,0,126,26
67,0,110,11
96,0,25,32
70,0,173,8
84,0,155,13
66,0,35,23
65,0,67,3
70,0,5,8
128,0,7,26
194,0,10,32
63,0,29,10
102,0,45,20
132,0,9,30
119,0,8,17
95,0,17,19
144,0,24,25
174,0,32,15
58,0,43,18
106,0,98,5
58,0,58,5
86,0,54,7
136,0,35,17
72,0,10,5
114,0,36,10
64,0,49,4
86,0,63,11
62,0,58,28
89,0,20,6
107,0,24,2
97,0,28,12
110,0,16,3
153,0,65,9
131,0,33,14
156,0,12,10
89,0,11,22
64,0,20,5
126,0,57,9
83,0,21,10
143,0,37,21
166,0,51,5
166,0,58,38
136,0,77,3
196,0,58,6
285,0,59,0
257,0,20,23
152,0,6,21
200,0,24,16
156,0,20,52
174,0,10,22
227,0,3,63
183,0,4,17
149,0,29,9
234,0,4,69
238,0,4,47
176,0,70,75
245,0,120,35
274,0,64,35
306,0,15,72
228,0,29,23
272,0,15,60
259,0,21,17
403,0,20,33
202,0,1,17
252,0,0,27
346,6,17,21
315,0,13,0
307,1,14,3
252,0,32,0
307,8,63,0
331,11,1,0
290,7,8,0
312,5,11,0
333,12,12,0
377,5,5,0
311,22,6,1
385,17,10,0
195,15,1,0
170,43,6,0
237,56,0,0
223,30,1,0
177,103,0,0
207,55,4,0
100,40,3,1
171,32,19,0
236,48,5,0
249,50,2,1
194,131,6,2
118,157,21,0
147,52,8,0
107,52,5,0
136,83,9,0
108,86,21,0
74,68,15,0
132,74,4,0
72,61,2,0
99,21,8,0
29,78,0,3
55,104,1,0
32,72,10,0
45,54,0,0
0,14,0,0
0,20,0,4
39,23,1,0
6,21,0,3
2,35,0,0
5,61,0,0
4,63,1,0
0,39,0,0
7,71,1,0
5,33,0,0
0,17,6,2
0,95,0,0
5,78,0,0
8,53,4,0
12,40,5,0
13,6,0,0
13,31,1,0
0,33,0,0
0,9,0,0
0,50,1,0
0,42,0,0
0,21,0,0
4,33,0,0
0,47,0,0
0,24,1,2
0,22,1,0
0,2,0,0
4,22,3,0
0,18,0,0
0,40,0,0
0,69,1,0
