3-13
11,0,0,0
1,0,0,0
1,0,1,0
1,0,0,0
2,0,5,1
1,0,0,0
3,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0,0,0
0,0,0,0
5,0,0,0
7,0,0,0
14,0,0,0
27,0,0,0
29,0,0,0
83,0,1,0
33,0,1,0
19,0,4,0
49,0,2,0
65,0,0,0
49,0,5,0
81,0,1,0
96,0,1,0
62,0,1,0
33,0,1,0
77,0,12,0
98,0,9,0
94,0,2,1
68,0,3,0
29,0,1,1
50,0,3,0
81,0,5,2
57,0,4,0
58,0,3,3
57,0,4,0
87,0,3,0
71,0,1,0
83,0,0,0
133,0,1,4
81,0,5,1
58,0,1,1
68,0,0,5
49,0,3,0
37,0,8,0
58,0,2,0
52,0,12,0
64,0,30,0
42,0,37,0
46,0,8,0
47,0,6,0
70,0,27,1
36,0,51,1
18,0,46,0
37,0,58,0
42,0,20,1
23,0,29,0
40,0,126,0
17,0,37,2
27,0,48,1
44,0,46,4
38,0,61,1
44,0,53,1
30,0,121,0
39,0,58,0
48,0,67,3
26,0,29,0
21,0,92,2
50,0,94,2
34,0,79,2
16,0,87,3
54,0,54,9
61,0,23,0
37,0,96,1
26,0,66,0
53,0,28,0
36,0,47,0
33,0,24,0
16,0,36,0
32,0,20,1
27,0,37,0
4,0,15,0
52,0,57,7
35,0,27,2
20,0,56,0
23,0,99,2
48,0,53,0
42,0,34,9
40,0,52,4
49,0,48,8
36,0,53,0
31,0,43,2
33,0,40,2
22,0,47,0
9,0,77,0
27,0,99,0
15,0,104,4
15,0,12,0
50,0,76,1
44,0,63,1
52,0,51,0
16,0,35,5
23,0,22,0
18,0,63,0
10,0,52,5
16,0,19,0
35,0,17,0
9,0,8,0
32,0,23,1
24,0,43,0
39,0,18,0
20,0,59,0
49,0,24,0
19,0,15,0
14,0,11,0
10,0,43,6
10,0,128,1
23,0,69,0
14,0,46,2
31,0,106,3
7,0,116,0
23,0,29,0
26,0,59,0
29,0,142,0
7,0,100,1
52,0,50,1
14,0,76,0
13,0,35,11
16,0,27,11
14,0,78,1
33,0,92,14
44,0,66,19
75,0,37,1
50,0,37,0
51,0,48,0
39,0,63,0
41,0,33,0
35,0,19,0
36,0,25,0
37,0,22,0
28,0,23,0
52,0,63,1
28,0,104,0
36,0,51,1
12,0,89,0
15,0,52,2
22,0,21,0
94,0,59,0
48,0,111,0
115,0,100,1
96,0,62,0
139,0,33,0
108,0,85,0
100,0,64,0
119,0,69,0
100,0,56,0
111,0,46,0
140,0,43,0
92,0,41,1
106,0,10,0
110,0,21,0
114,0,15,0
114,0,11,0
72,0,16,0
106,0,82,0
126,0,28,0
67,0,22,0
92,0,82,0
51,0,38,0
78,0,24,0
95,0,39,0
105,0,23,0
79,0,24,0
34,0,13,0
17,0,5,0
55,0,4,0
37,0,4,0
88,0,0,0
58,0,0,0
55,0,0,0
66,0,5,0
62,0,0,0
34,0,0,0
0,0,0,4
9,0,0,0
22,0,0,0
7,0,1,0
5,0,0,0
5,0,0,0
4,0,0,0
5,0,0,0
4,0,5,0
16,0,0,0
13,0,0,0
5,0,4,0
0,0,0,0
0,0,0,0
0,0,5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
