2-28
6,8,0,0
3,24,0,0
0,33,0,0
2,143,0,0
0,45,0,0
0,8,0,0
5,4,0,0
0,53,0,0
0,67,0,0
11,20,0,0
0,18,0,0
0,95,0,0
0,59,0,0
4,13,0,0
0,14,0,0
0,39,0,0
5,24,0,0
9,15,0,0
25,8,0,0
20,50,0,0
0,5,0,0
8,0,0,0
0,0,0,0
6,0,0,0
2,0,0,0
0,0,0,0
0,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
4,0,0,0
5,0,0,1
0,0,0,3
12,0,0,0
27,0,0,0
9,0,0,0
26,0,2,0
33,0,0,0
33,0,5,0
63,0,0,0
58,0,6,0
37,0,5,0
88,0,31,0
43,5,11,0
79,0,10,0
96,0,15,0
127,0,37,0
135,0,30,0
127,0,67,0
179,0,58,0
130,0,50,0
103,0,28,0
145,0,73,0
180,0,41,0
248,0,50,5
188,0,22,0
280,0,47,0
346,0,75,0
265,0,59,0
263,0,82,0
342,0,28,4
301,0,43,1
290,0,99,0
328,0,82,0
379,0,44,2
299,0,104,0
302,0,69,0
399,0,86,0
362,0,51,0
311,0,49,0
329,0,52,0
291,0,44,4
316,0,41,2
299,0,31,4
287,0,18,0
430,0,39,0
391,0,31,4
281,0,89,0
333,0,133,6
273,0,69,3
303,0,202,4
281,0,158,0
266,0,190,0
400,0,158,3
266,0,175,1
344,0,173,0
221,0,73,0
273,0,133,12
182,0,273,3
246,0,311,0
268,0,333,4
244,0,165,1
208,0,215,0
199,0,100,0
225,0,104,0
233,0,129,0
145,0,249,1
142,0,225,3
200,0,221,3
173,0,152,8
226,0,97,0
253,0,63,0
197,0,148,13
225,0,87,15
236,0,70,1
177,0,123,1
199,0,169,0
206,0,149,2
133,0,134,0
205,0,161,3
177,0,105,0
202,0,98,0
180,0,208,0
96,0,211,5
115,0,259,2
69,0,204,1
77,0,234,4
75,0,276,14
112,0,185,13
75,0,134,16
101,0,174,0
90,0,132,0
109,0,157,8
142,0,147,0
134,0,77,0
173,0,121,22
162,0,24,1
134,0,111,2
159,0,77,3
117,0,91,1
80,0,98,0
141,0,93,1
129,0,85,5
98,0,137,0
197,0,197,0
157,0,246,8
177,0,229,8
111,0,288,0
132,0,202,0
137,0,157,0
119,0,214,0
86,0,135,1
110,0,198,2
133,0,147,0
177,0,205,0
187,0,199,1
184,0,119,2
139,0,278,1
163,0,113,2
192,5,101,0
158,0,148,8
166,0,198,2
183,0,71,7
178,0,85,7
124,0,50,0
156,0,70,2
179,0,167,0
234,0,263,4
147,0,229,3
221,0,149,8
217,0,112,3
171,0,157,0
167,0,213,7
234,0,153,5
157,4,282,1
169,0,267,0
234,0,216,1
226,10,225,8
276,0,188,1
268,0,116,0
311,0,111,0
374,0,72,0
320,0,161,0
398,0,96,0
419,0,94,4
466,0,78,0
368,0,80,0
366,0,71,0
346,0,42,0
412,0,104,0
406,0,59,5
357,20,73,0
403,0,68,5
429,117,115,0
377,118,81,0
323,225,57,0
324,146,54,0
339,92,94,0
355,104,30,0
238,211,7,0
250,164,17,0
206,99,15,0
197,133,37,1
207,134,15,0
255,207,26,0
223,118,20,1
136,148,41,4
218,96,13,3
227,193,8,8
180,186,6,8
186,227,4,0
228,175,38,0
262,141,28,0
215,149,4,0
122,199,9,0
128,251,1,0
157,283,10,0
154,235,0,0
72,230,0,0
151,304,1,0
135,307,0,0
154,166,0,0
116,97,1,0
137,82,2,0
71,21,2,0
54,101,0,0
49,106,0,0
10,123,5,0
13,186,1,2
94,24,1,1
75,137,1,3
62,77,0,3
48,91,0,1
52,235,0,1
28,79,0,1
13,106,1,0
0,238,0,0
13,115,0,0
10,114,0,1
4,88,0,0
0,95,0,1
13,127,0,3
14,92,0,2
0,29,0,0
4,40,0,0
0,98,0,0
2,27,0,2
0,90,0,0
0,20,0,1
1,48,0,4
0,82,0,0
0,87,0,1
0,64,0,0
1,110,0,0
0,69,0,2
0,93,0,0
0,102,0,0
