3-03
5,44,0,0
0,0,0,0
4,8,0,0
0,4,0,0
0,3,0,0
3,4,0,0
0,3,0,0
16,0,0,0
0,3,0,0
0,16,0,0
0,0,0,0
0,7,0,0
0,8,0,0
0,28,0,0
0,0,0,0
4,0,0,0
0,3,0,0
0,0,0,0
0,62,0,0
0,20,0,0
0,10,0,0
0,3,0,0
0,36,0,0
0,4,0,0
0,5,0,0
0,0,0,0
0,0,0,0
0,25,0,0
0,11,0,0
0,10,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18,0,0,0
0,0,0,0
20,0,0,0
56,0,0,0
25,0,0,0
49,0,0,0
35,0,0,0
29,0,0,0
27,0,0,0
122,0,8,0
91,0,0,0
60,0,1,0
112,0,1,0
136,0,1,0
131,0,5,2
123,0,2,4
107,0,14,0
133,0,16,0
111,0,2,0
97,0,0,0
190,0,5,1
148,0,2,0
159,0,0,0
272,0,2,0
180,0,10,0
157,0,0,8
112,0,5,0
79,0,0,1
152,0,5,0
256,0,21,0
264,0,10,0
213,0,3,0
233,0,9,0
211,0,9,0
183,0,10,0
219,0,3,0
276,0,6,0
276,0,10,0
222,0,22,0
249,0,1,0
178,0,0,0
342,0,3,0
207,0,9,0
212,0,0,0
216,0,0,2
175,0,1,4
153,0,14,0
264,0,10,0
178,0,17,0
79,0,0,0
193,0,9,2
151,0,19,6
108,0,5,2
49,0,2,11
47,0,5,3
103,0,0,0
142,0,19,2
64,0,34,16
81,0,54,9
104,0,91,15
128,0,64,0
177,0,58,2
140,0,45,4
152,0,40,0
280,0,52,5
176,0,42,8
129,0,82,2
132,0,41,0
144,0,95,5
93,0,22,2
88,0,28,4
63,0,4,3
194,0,4,0
94,0,15,11
97,0,31,4
20,0,5,4
54,0,10,3
35,0,6,3
74,0,10,2
80,0,18,2
66,0,4,0
113,0,15,0
80,0,1,0
31,0,16,0
41,0,33,0
43,0,33,12
52,0,7,0
124,0,3,0
154,0,12,0
252,0,1,0
154,0,1,0
162,0,0,0
132,0,1,0
41,0,0,2
77,0,0,0
34,0,0,14
23,0,4,2
24,0,5,7
67,0,0,0
94,0,12,2
295,0,9,0
119,0,0,0
111,0,18,20
231,0,4,0
279,0,15,0
261,0,4,0
207,0,0,0
87,0,6,0
124,0,15,4
88,0,4,0
101,0,1,16
56,0,0,0
28,0,0,4
130,0,0,0
100,0,4,0
49,0,2,0
109,0,0,0
93,0,1,0
142,0,5,0
219,0,7,0
305,0,0,0
167,0,7,3
152,0,0,0
181,0,0,0
83,0,4,0
189,0,50,0
137,0,91,0
309,0,39,0
118,0,40,1
290,0,29,3
368,0,13,0
344,0,4,0
223,0,37,0
338,0,15,0
225,0,64,0
248,0,19,0
353,0,60,1
288,0,80,40
381,0,46,0
282,0,67,0
194,0,31,0
274,0,76,0
234,0,26,0
320,24,23,0
216,0,29,0
233,82,51,0
227,5,41,10
389,0,56,1
188,5,36,0
260,82,45,2
186,0,55,0
327,54,25,0
190,50,0,0
282,129,0,0
271,12,60,0
239,50,40,0
298,14,0,0
386,28,3,0
469,81,0,0
355,56,21,0
284,92,56,24
213,59,23,5
369,62,16,0
165,0,60,0
96,8,36,20
101,148,34,23
208,76,25,0
233,56,16,0
209,116,12,6
68,73,20,28
185,31,35,22
349,28,20,8
234,5,0,48
195,99,0,4
128,13,0,20
120,16,0,24
196,20,0,16
266,30,0,0
111,16,5,4
145,91,1,0
222,0,0,0
171,14,0,0
90,4,0,0
182,0,0,0
128,56,0,0
78,50,0,0
14,19,0,0
0,55,8,0
16,54,0,0
0,32,30,0
25,10,16,12
0,16,2,0
5,8,5,0
60,21,0,0
4,28,16,0
33,10,4,0
4,10,6,0
0,21,9,0
0,3,0,0
4,0,0,0
0,132,0,0
0,15,0,0
0,0,0,0
0,36,0,0
4,35,0,0
0,58,0,0
0,105,0,0
0,0,0,0
0,36,0,0
0,23,0,0
