4-11
0,0,0,0
0,5,0,0
0,5,5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,5,0,0
9,3,0,0
0,0,0,0
0,0,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,0
0,0,1,0
0,0,0,0
0,0,1,0
0,0,5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,7,0
0,0,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,0
0,0,0,0
8,0,0,0
0,0,0,0
0,0,4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,0,0,0
6,0,0,0
19,0,0,0
22,0,0,0
17,0,0,0
29,0,0,0
48,0,0,0
116,0,2,0
86,0,4,0
67,0,5,0
75,0,10,0
67,0,5,6
96,0,5,2
226,0,11,5
207,0,27,6
212,0,15,5
245,0,9,0
180,0,0,0
267,0,10,0
225,0,0,0
286,0,2,0
251,0,6,0
440,0,0,0
340,0,3,4
314,0,0,0
292,0,4,0
377,0,0,0
449,0,5,0
345,0,0,5
287,0,1,4
252,0,3,0
389,0,12,0
375,0,6,0
444,0,0,0
418,0,5,0
415,0,0,8
399,0,6,1
470,0,9,5
497,0,17,5
462,0,8,0
425,0,36,0
450,0,71,0
329,0,70,5
280,0,72,0
286,0,35,8
372,0,46,5
431,0,79,0
274,0,273,0
208,0,154,0
329,0,137,4
303,0,95,5
333,0,238,6
316,0,192,10
218,0,126,10
411,0,130,0
240,0,142,5
295,0,209,0
313,0,133,0
341,0,228,10
358,0,176,11
363,0,199,9
440,0,214,0
317,0,266,4
288,0,215,8
363,0,141,12
245,0,268,0
224,0,184,12
148,0,149,6
171,0,206,3
215,0,248,7
162,0,144,9
113,0,127,8
120,0,134,14
215,0,190,8
148,0,149,0
133,0,300,0
111,0,143,0
183,0,169,6
195,3,189,0
175,0,64,18
170,0,90,3
199,10,54,6
178,4,132,0
161,0,147,0
198,13,128,3
181,5,79,4
140,0,19,0
147,0,79,0
196,4,75,1
247,0,48,2
154,0,67,0
251,0,39,0
171,0,17,0
246,0,5,4
186,0,20,0
316,0,31,4
188,0,75,5
281,0,53,9
178,0,114,0
242,0,220,19
209,0,159,18
231,0,243,0
167,0,332,0
179,0,233,2
214,0,152,4
165,0,108,1
154,0,152,1
110,0,151,2
150,0,248,0
172,0,111,0
103,0,83,0
93,0,134,4
106,0,207,0
155,0,246,10
154,0,198,6
109,0,135,4
136,0,113,14
182,0,59,0
163,0,79,0
159,0,142,7
126,0,119,0
135,0,145,1
166,0,120,0
163,0,139,4
205,0,32,0
289,0,156,0
184,0,156,1
183,0,49,1
157,0,68,1
223,0,134,1
371,0,104,0
367,0,241,0
352,0,152,0
363,10,64,3
325,1,63,3
242,5,105,0
252,14,184,0
305,5,108,0
345,4,98,0
309,13,96,2
427,14,180,0
415,15,65,0
383,12,118,0
440,10,113,2
388,4,124,0
328,0,227,0
388,0,206,0
426,0,211,0
447,0,188,0
423,0,211,0
468,0,207,3
559,0,143,0
515,0,138,0
506,0,68,0
490,0,67,0
405,0,116,0
403,0,127,0
441,0,194,0
430,0,101,0
356,0,237,0
397,0,117,0
346,0,139,0
311,0,137,0
301,0,83,5
276,0,111,5
271,0,61,4
202,3,102,9
210,22,108,13
303,10,42,11
210,4,97,16
297,43,26,5
382,8,30,0
217,13,4,1
151,19,28,1
224,9,18,0
221,9,23,0
208,14,12,0
193,24,11,5
174,10,31,18
147,30,42,6
154,26,55,18
230,10,16,11
103,6,8,19
146,32,33,12
126,8,18,9
70,41,6,5
100,38,8,0
45,24,15,0
51,19,8,0
92,17,10,0
81,34,8,0
56,18,8,0
11,29,0,0
13,12,9,0
41,12,0,0
21,12,0,0
28,13,0,0
18,5,0,0
23,3,0,0
27,17,3,0
12,13,0,0
9,32,0,0
23,28,0,0
4,50,0,0
8,38,0,0
0,29,0,0
5,23,0,0
0,28,0,0
12,8,0,0
3,14,0,0
9,9,0,0
0,3,0,0
0,23,0,0
0,9,0,0
5,8,0,0
0,4,0,0
15,4,0,0
10,12,0,0
