time,票据推销,色情欺诈,卡贷诱骗,商务广告
158,19,0,2,0
159,16,0,22,0
161,8,0,0,0
162,63,0,120,0
164,8,0,19,0
165,19,0,81,0
166,14,0,26,0
168,5,0,65,1
169,22,0,54,0
171,10,0,82,0
172,15,0,101,0
173,11,0,25,0
174,36,0,40,0
175,5,0,113,10
176,23,0,107,0
177,55,0,67,0
179,32,0,32,0
181,42,0,38,0
182,68,0,89,0
183,75,0,39,2
184,87,0,82,0
185,74,0,100,0
186,6,0,83,0
187,141,0,179,0
188,80,0,85,4
189,140,0,47,3
190,137,0,84,0
191,88,0,157,0
192,78,0,135,4
193,119,0,20,8
194,102,0,28,0
196,81,0,6,0
