time,票据推销,色情欺诈,卡贷诱骗,商务广告
188,8,0,50,0
190,17,0,16,1
192,19,0,84,0
196,16,0,65,0
197,2,0,52,0
201,138,0,6,2
202,93,0,9,1
203,68,0,9,0
204,53,0,39,0
205,96,0,31,0
206,133,0,9,0
207,60,0,24,0
208,62,0,7,0
209,56,0,15,0
211,77,0,21,1
212,82,0,18,0
213,171,0,14,0
214,209,0,17,0
215,163,0,17,0
216,58,0,11,0
217,78,0,30,1
218,79,0,28,0
220,142,0,5,0
221,194,21,0,1
222,135,54,0,1
223,120,120,0,0
224,94,175,0,0
225,100,255,0,0
227,61,255,0,0
229,46,77,0,0
230,92,68,2,0
233,62,193,2,1
234,113,128,6,0
236,83,89,0,0
