time,票据推销,色情欺诈,卡贷诱骗,商务广告
78,20,0,0,0
82,58,0,0,0
83,46,0,0,0
84,186,0,0,0
85,148,0,0,0
86,69,0,0,0
87,43,0,0,0
88,38,0,0,0
89,43,0,0,0
91,90,0,1,0
92,58,0,0,0
93,36,0,0,0
94,44,0,0,0
95,109,0,0,0
96,52,0,0,0
97,68,0,0,0
98,116,0,0,0
99,118,0,4,0
100,100,0,0,0
101,52,0,0,0
102,88,0,3,0
103,156,0,0,0
104,71,0,0,0
105,80,0,1,0
106,151,0,0,0
107,63,0,0,0
108,83,0,0,0
109,104,0,0,1
111,154,0,1,0
112,99,0,3,0
113,156,0,0,0
114,113,0,0,0
115,202,0,0,0
116,122,0,0,0
117,186,0,0,0
118,177,0,0,1
119,97,0,3,0
120,154,0,2,0
121,108,0,0,0
122,116,0,15,3
123,156,0,86,5
124,101,0,76,0
125,144,0,6,0
126,60,0,39,2
128,78,0,8,0
129,106,0,2,0
130,132,0,32,3
131,127,0,53,0
134,103,0,2,2
138,33,0,8,1
142,58,0,10,22
145,27,0,27,0
146,12,0,60,0
149,139,0,39,0
151,55,0,33,0
152,59,0,33,0
155,51,0,5,2
156,80,0,0,0
157,143,0,8,5
158,163,0,29,21
159,161,0,56,6
161,111,0,66,1
163,58,0,55,1
164,96,0,39,0
165,109,0,63,3
166,154,0,18,0
167,185,0,9,0
168,63,0,46,1
171,101,0,40,2
172,132,0,50,1
173,75,0,11,5
174,125,0,28,1
176,21,0,36,4
178,45,0,39,0
179,50,0,12,0
182,59,0,4,0
