time,票据推销,色情欺诈,卡贷诱骗,商务广告
88,34,0,0,0
89,5,0,0,0
91,28,0,0,1
94,41,0,0,0
97,24,0,12,0
99,12,0,0,0
103,79,0,0,0
104,81,0,0,0
106,57,0,0,0
107,61,0,0,2
108,59,0,6,0
109,88,0,35,0
110,41,0,66,0
112,89,0,17,1
113,70,0,39,5
114,166,0,44,5
115,145,0,21,1
116,194,0,83,4
117,105,0,81,2
118,150,0,39,0
119,47,0,67,1
120,100,0,88,0
123,68,0,49,1
124,77,0,81,4
125,47,0,73,4
126,38,0,200,0
127,135,0,170,7
128,74,0,199,4
129,44,0,173,0
130,47,0,211,0
131,50,0,68,12
132,78,0,130,1
133,55,0,145,3
134,61,0,133,3
135,51,0,124,1
136,47,0,186,2
137,50,0,254,7
138,119,0,71,2
140,65,0,136,1
141,36,0,285,0
142,23,0,279,2
143,15,0,218,0
144,26,0,188,1
145,17,0,86,3
147,3,0,173,0
149,41,0,181,0
150,51,0,170,0
151,45,0,118,0
152,19,0,121,2
153,23,0,101,0
154,30,0,43,0
155,22,0,130,0
156,32,0,119,1
157,4,0,112,1
158,31,0,167,0
159,35,0,135,0
160,40,0,146,0
