time,票据推销,色情欺诈,卡贷诱骗,商务广告
125,19,0,38,13
126,20,0,18,0
127,2,0,12,0
128,11,0,25,0
129,1,0,8,0
130,0,0,39,0
131,16,0,36,1
135,2,0,31,0
136,10,0,21,0
138,19,0,11,1
139,13,0,21,0
140,35,0,41,1
141,52,0,17,0
143,35,0,31,0
144,11,0,23,4
145,11,0,26,0
147,20,0,65,1
148,8,0,35,1
149,0,0,18,0
150,14,0,41,0
151,0,0,34,6
152,6,0,37,1
153,16,0,37,0
154,26,0,64,1
155,31,0,49,0
156,33,0,33,0
157,8,0,51,0
158,26,0,53,0
159,28,0,65,0
160,9,0,23,0
161,26,0,15,0
162,10,0,0,0
163,15,0,17,0
164,37,0,14,0
165,10,0,53,0
167,1,0,23,0
170,9,0,33,0
171,4,0,44,0
175,0,0,13,0
177,12,0,51,0
