time,票据推销,色情欺诈,卡贷诱骗,商务广告
158,4,0,31,0
160,0,0,15,0
162,0,0,5,0
163,0,0,25,0
164,0,0,15,0
165,0,0,35,1
166,0,0,37,0
167,0,0,40,0
168,0,0,25,0
169,0,0,24,0
171,0,0,8,0
172,0,0,43,0
173,7,0,14,0
174,5,0,31,0
176,0,0,40,0
177,0,0,48,0
178,0,0,36,0
179,0,0,49,0
180,5,0,25,0
181,0,0,18,0
182,0,0,6,0
184,0,0,22,0
185,0,0,61,0
187,12,0,11,0
188,0,0,18,0
189,0,0,71,0
190,0,0,66,0
191,0,0,27,5
194,1,0,27,0
196,3,0,52,0
197,0,0,22,0
198,1,0,65,4
199,4,0,46,9
200,0,0,7,4
201,5,0,39,0
202,1,0,90,0
204,8,0,64,7
205,0,0,45,30
206,9,0,47,0
208,11,2,41,0
209,20,1,75,0
210,21,0,48,0
211,34,0,64,0
213,25,0,113,0
