time,票据推销,色情欺诈,卡贷诱骗,商务广告
134,30,0,0,0
138,18,0,0,0
139,8,0,9,0
140,17,0,10,1
141,1,0,16,0
142,13,0,32,3
143,17,0,31,0
146,22,0,12,1
149,5,0,0,0
153,40,0,0,0
155,10,0,50,0
158,0,0,37,0
159,0,0,22,0
161,8,0,22,0
162,0,0,11,0
163,4,0,28,6
164,0,0,21,0
168,23,0,23,1
169,39,0,26,0
170,14,0,21,0
171,0,0,13,0
173,25,0,28,0
174,32,0,34,0
175,14,0,16,0
178,24,0,27,0
181,4,0,31,0
182,12,0,34,0
183,11,0,43,0
184,15,0,30,0
186,0,0,13,0
187,3,0,20,4
188,3,0,27,3
192,5,0,85,0
194,20,0,43,0
195,29,0,35,1
196,37,0,47,0
197,13,0,46,0
200,5,0,22,0
