time,票据推销,色情欺诈,卡贷诱骗,商务广告
222,21,0,14,0
223,38,0,17,0
225,55,47,65,0
226,92,121,80,0
227,111,153,34,0
228,46,143,16,0
229,78,61,65,0
230,64,65,33,0
231,51,131,2,0
232,86,55,29,0
233,60,58,0,0
234,49,151,0,0
235,84,75,0,0
236,69,79,0,0
237,60,75,0,0
238,87,124,0,0
239,64,128,5,0
240,110,94,0,0
241,124,86,0,0
242,51,153,0,0
243,23,79,0,0
244,17,52,0,0
245,59,136,3,0
246,61,62,0,0
247,58,32,3,0
249,30,142,0,0
250,44,143,0,0
251,42,49,0,0
252,28,37,0,0
253,23,30,0,0
255,49,55,1,0
256,4,43,0,0
257,3,23,0,0
258,0,61,0,0
260,0,28,0,0
261,0,28,0,0
262,0,73,0,0
263,0,17,0,0
264,6,50,0,0
267,3,37,0,0
271,0,72,0,0
273,4,41,0,0
274,0,48,0,0
275,0,32,0,0
276,0,40,0,0
278,0,32,0,0
279,0,31,0,0
