time,票据推销,色情欺诈,卡贷诱骗,商务广告
84,19,0,1,1
85,28,0,0,0
88,19,0,0,0
89,3,0,5,0
90,6,0,6,5
91,8,0,6,0
95,0,0,8,0
98,10,0,4,0
101,9,0,4,0
102,10,0,9,0
103,3,0,5,0
104,25,0,5,0
105,12,0,12,0
106,5,0,14,0
107,2,0,8,0
108,17,0,28,0
109,6,0,77,0
110,0,0,51,0
111,0,0,32,0
112,0,0,25,0
114,11,0,111,0
116,13,0,97,0
118,33,0,93,0
121,75,0,89,9
122,59,0,54,5
123,34,0,74,4
124,38,0,44,8
127,57,0,67,10
129,46,0,126,0
130,164,0,69,1
131,55,0,86,2
132,54,0,97,5
133,27,0,105,0
134,31,0,129,0
135,28,0,111,0
136,38,0,112,0
137,48,0,74,2
138,31,0,58,2
139,52,0,115,0
141,64,0,68,1
142,36,0,90,0
143,36,0,73,0
144,39,0,63,0
