time,票据推销,色情欺诈,卡贷诱骗,商务广告
242,3,43,14,2
243,10,80,20,1
244,6,3,0,1
246,16,72,0,0
247,22,114,0,0
248,6,82,6,1
249,31,71,0,1
250,28,54,12,0
251,24,81,0,0
252,19,0,2,0
254,0,57,12,1
255,0,39,0,1
256,8,30,10,0
257,0,51,0,0
258,0,49,11,0
259,0,21,2,0
260,0,31,2,0
261,0,32,3,0
262,17,61,4,0
263,0,5,3,1
264,10,59,1,0
265,10,38,2,0
266,0,108,0,0
267,0,50,0,0
268,0,68,0,0
269,0,162,0,0
270,0,9,0,0
272,0,14,0,0
273,0,6,0,0
274,4,106,0,0
275,0,73,0,0
276,0,29,0,0
277,0,18,0,0
278,0,43,0,0
279,0,101,0,0
280,0,21,0,0
281,0,54,0,0
283,0,40,5,0
284,0,60,0,0
285,0,17,0,0
286,0,60,0,0
287,0,6,1,0
