time,票据推销,色情欺诈,卡贷诱骗,商务广告
149,22,0,2,1
151,30,0,2,0
152,18,0,41,0
153,14,0,54,0
157,23,0,8,1
158,38,0,8,0
159,14,0,0,0
160,20,0,0,0
161,28,0,45,0
162,21,0,39,0
163,37,0,124,0
164,23,0,57,0
165,12,0,28,0
166,50,0,6,0
167,30,0,10,0
168,3,0,13,0
169,8,0,18,0
170,6,0,35,0
171,44,0,7,0
173,30,0,6,0
174,22,0,4,0
175,22,0,15,0
176,77,0,0,0
180,35,0,0,0
182,62,0,0,0
184,51,0,22,4
185,4,0,113,0
186,36,0,99,0
187,56,0,114,15
188,49,0,89,5
189,48,0,116,8
190,30,0,77,0
191,75,0,111,4
192,86,0,88,0
193,4,0,172,0
194,5,0,115,0
195,3,0,73,0
197,8,0,89,0
198,16,0,65,0
199,0,0,56,0
200,16,0,92,0
201,28,0,55,0
202,18,0,43,0
205,0,0,75,0
206,8,0,73,0
210,17,0,41,0
214,61,0,26,0
215,6,0,23,0
218,4,0,24,0
220,6,0,13,0
221,22,0,14,0
222,42,15,10,0
223,26,8,21,0
224,39,46,11,0
225,37,56,0,1
226,23,57,7,2
227,52,4,8,0
228,28,3,0,1
229,20,82,0,0
230,17,112,0,13
231,25,50,0,25
232,10,56,0,0
234,15,28,0,5
235,28,64,0,0
236,10,64,0,8
238,20,73,0,4
239,5,22,0,0
240,10,28,0,0
241,0,29,4,0
242,9,35,0,0
243,0,55,0,0
244,0,45,0,0
245,9,20,0,0
246,15,30,0,0
247,10,6,0,0
248,25,6,0,0
249,20,9,0,0
250,0,43,0,0
251,0,48,0,0
252,0,9,0,0
254,0,27,0,0
255,0,11,0,0
256,0,22,1,2
257,0,11,0,0
258,0,47,0,0
259,0,21,0,0
261,0,69,0,0
262,0,19,0,0
263,0,31,0,0
264,0,10,0,0
266,5,39,0,0
267,0,20,0,0
268,0,34,0,0
269,0,51,0,0
270,0,43,0,0
272,0,5,0,0
273,0,4,0,0
274,0,5,0,0
278,0,5,0,0
280,0,10,0,0
282,0,5,0,0
283,0,10,0,0
