time,票据推销,色情欺诈,卡贷诱骗,商务广告
214,22,0,10,0
216,2,0,9,0
217,11,0,17,0
221,51,0,29,0
223,10,0,0,0
226,10,0,0,0
228,14,0,0,0
229,71,0,0,0
230,127,4,0,0
231,92,0,9,0
232,45,44,2,0
233,69,72,4,0
234,80,112,0,0
235,54,39,0,0
236,51,43,0,0
237,71,39,0,0
238,73,34,2,0
239,53,73,5,0
240,29,63,0,0
241,53,55,1,0
242,34,93,0,0
245,5,70,0,0
246,13,30,0,0
247,16,92,2,0
248,30,69,0,0
249,6,20,0,0
250,13,1,0,0
251,12,45,0,0
252,11,66,0,0
254,5,34,0,0
255,8,49,0,0
256,2,47,0,0
257,0,19,0,4
258,0,34,0,0
259,17,81,0,0
260,0,96,0,0
261,0,21,0,0
262,0,24,0,0
263,0,18,0,0
264,0,30,0,0
265,0,44,0,0
266,0,66,0,0
267,0,77,0,0
268,0,61,0,0
269,0,8,0,0
270,0,17,0,0
271,0,25,0,0
274,0,6,0,0
