time,票据推销,色情欺诈,卡贷诱骗,商务广告
75,30,0,0,0
76,19,0,0,0
77,23,0,0,0
78,79,0,0,0
79,52,0,0,0
81,27,0,0,0
82,35,0,0,0
83,37,0,0,0
84,24,0,0,0
85,60,0,0,0
86,81,0,13,0
87,34,0,7,0
88,60,0,4,0
89,81,0,1,0
90,45,0,4,0
91,67,0,13,0
93,91,0,13,0
94,97,0,1,2
95,94,0,7,0
96,100,0,2,0
98,181,0,1,0
99,215,0,8,1
100,296,0,0,0
101,215,0,0,0
102,177,0,10,0
104,151,0,3,0
105,84,0,1,0
107,110,0,0,0
108,145,0,4,0
111,143,0,3,0
112,56,0,4,1
113,112,0,23,0
114,120,0,28,0
115,24,0,76,0
117,86,0,13,0
120,72,0,75,1
121,78,0,24,1
122,102,0,29,0
123,111,0,10,0
124,136,0,47,0
125,90,0,20,0
126,104,0,21,2
127,106,0,24,1
128,94,0,33,0
129,129,0,78,0
130,76,0,16,0
131,160,0,43,1
132,112,0,84,2
133,73,0,38,0
134,90,0,48,0
135,40,0,47,0
136,64,0,46,0
139,9,0,89,0
140,56,0,69,0
141,32,0,88,0
142,32,0,9,0
143,91,0,13,0
144,60,0,75,0
145,33,0,69,1
146,4,0,115,3
147,35,0,44,0
148,48,0,124,0
150,73,0,37,0
154,11,0,34,2
155,17,0,72,1
158,30,0,11,0
159,54,6,77,0
160,29,0,48,3
