time,票据推销,色情欺诈,卡贷诱骗,商务广告
141,19,0,73,0
142,2,0,4,0
143,18,0,1,0
144,12,0,0,0
145,5,0,4,0
146,4,0,29,0
147,13,0,56,0
148,12,0,38,0
149,5,0,80,0
150,11,0,21,0
151,0,0,16,0
152,2,0,36,0
153,0,0,19,4
155,0,0,48,2
156,0,0,44,4
157,0,0,11,0
159,0,0,26,0
160,0,0,9,0
164,0,0,10,3
165,0,0,18,0
166,4,0,30,1
167,1,0,37,0
168,2,0,25,0
170,7,0,23,0
172,17,0,23,1
174,5,0,67,1
175,0,0,104,0
176,40,0,35,3
177,4,0,30,0
180,0,0,110,3
182,0,0,50,0
185,3,0,37,0
186,0,0,42,3
187,5,0,10,0
189,0,0,18,5
190,0,0,17,0
191,0,0,11,1
192,3,0,28,0
193,0,0,50,0
194,0,0,26,1
195,4,0,51,1
196,19,0,65,0
197,30,0,29,0
198,3,0,59,0
199,4,0,42,0
