time,票据推销,色情欺诈,卡贷诱骗,商务广告
232,22,0,5,0
234,35,0,2,0
235,85,2,3,0
236,13,8,0,0
237,92,2,0,0
238,78,69,5,0
241,46,2,0,0
242,74,25,0,0
243,15,76,0,0
244,2,27,0,0
245,17,22,0,0
246,23,21,0,0
247,9,95,0,17
248,38,74,0,11
249,20,56,0,10
250,4,22,0,0
251,9,46,0,11
252,12,28,0,0
254,2,44,0,0
255,0,55,0,0
256,6,62,0,0
257,3,65,0,0
258,5,37,0,0
259,0,124,0,0
260,5,85,0,0
261,2,46,0,0
262,0,36,0,0
263,0,87,0,0
264,0,57,0,0
265,0,46,0,0
266,0,44,0,0
267,0,106,0,0
268,0,17,0,0
270,0,15,0,0
272,0,8,0,0
273,0,24,0,0
274,0,14,0,0
275,0,9,0,0
276,0,8,0,0
277,0,39,0,0
280,0,15,0,0
