time,票据推销,色情欺诈,卡贷诱骗,商务广告
155,46,0,15,1
156,49,0,31,2
157,46,0,5,0
160,12,0,31,0
162,24,0,70,11
163,36,0,52,0
164,36,0,17,14
166,75,0,47,5
167,115,0,33,7
168,50,0,58,0
169,52,0,70,1
170,51,0,93,2
171,45,0,128,2
172,37,0,116,0
173,44,0,175,2
174,25,0,149,6
175,55,0,160,1
176,79,0,205,0
177,167,0,98,0
178,139,0,96,0
179,98,0,124,0
180,23,0,89,5
183,12,0,114,0
185,41,0,128,5
186,52,0,133,0
188,37,0,98,0
189,18,0,113,3
190,53,0,111,0
191,40,0,128,0
193,39,0,100,2
194,40,0,114,0
195,69,0,169,0
196,23,0,154,2
197,53,0,127,1
198,44,0,151,0
200,39,0,111,1
201,18,0,123,0
202,52,0,92,0
203,58,0,23,5
204,57,0,68,0
205,63,0,88,4
206,72,0,139,0
207,65,0,87,2
208,71,0,68,0
209,81,0,68,3
210,70,0,119,6
211,154,0,111,0
212,237,0,163,5
213,196,4,106,0
214,298,13,79,0
215,213,9,69,1
216,161,18,147,4
217,342,1,87,1
218,196,4,77,0
219,312,15,48,0
220,331,9,23,0
221,202,5,32,1
222,165,11,82,0
223,194,7,157,0
224,257,13,129,0
225,223,14,99,0
226,256,17,162,0
227,194,15,197,0
228,221,53,168,0
229,170,157,256,0
230,98,112,176,0
231,97,165,167,0
232,154,148,120,0
233,204,102,147,0
234,160,55,112,0
235,115,47,100,0
236,149,187,11,0
237,162,107,37,0
239,122,87,36,0
240,144,125,8,0
241,89,122,5,1
242,158,85,5,0
243,111,13,0,0
244,53,65,0,0
245,106,32,0,0
246,122,53,0,0
247,136,74,0,0
248,98,48,0,5
249,93,75,0,0
250,85,95,0,0
251,73,53,0,0
252,59,58,0,0
253,29,65,0,0
254,67,65,0,0
255,32,70,0,0
256,41,69,0,0
257,79,37,0,0
258,29,13,0,0
259,33,85,0,0
261,31,51,0,0
262,34,128,0,0
265,11,54,0,0
266,0,95,0,0
268,0,22,0,0
269,0,64,0,0
270,4,133,0,0
271,0,60,0,0
272,0,99,0,0
273,0,115,0,0
274,0,187,0,0
275,0,106,0,0
276,0,71,0,0
277,0,34,0,0
278,0,70,0,0
279,6,52,0,0
280,0,121,0,0
281,0,132,0,0
282,0,147,0,0
283,0,97,0,0
284,0,59,0,0
285,0,44,0,0
286,0,27,0,0
287,0,62,0,0
