time,票据推销,色情欺诈,卡贷诱骗,商务广告
83,40,0,0,0
84,14,0,0,0
85,94,0,0,0
86,50,0,0,0
87,52,0,0,0
88,74,0,0,0
89,99,0,0,0
90,79,0,0,0
91,65,0,0,0
92,44,0,0,0
93,17,0,0,0
94,89,0,0,0
95,97,0,0,0
96,118,0,2,5
97,76,0,3,0
98,36,0,4,0
99,110,0,6,0
100,92,0,4,1
101,58,0,2,0
102,71,0,0,1
103,51,0,0,1
104,139,0,1,0
105,104,0,2,0
106,168,0,3,2
107,143,0,3,2
108,156,0,2,8
109,151,0,1,6
110,121,0,0,3
111,71,0,1,3
112,101,0,0,1
113,47,0,0,4
114,80,0,0,0
115,140,0,35,1
116,116,0,8,6
117,134,0,11,3
118,145,0,10,2
119,159,0,22,0
120,88,0,40,0
121,33,0,20,1
122,49,0,2,0
123,35,0,4,0
124,75,0,6,0
125,125,0,2,0
127,75,0,10,0
129,50,0,4,0
130,80,0,0,0
132,29,0,3,0
134,14,0,0,0
