time,票据推销,色情欺诈,卡贷诱骗,商务广告
76,15,0,5,0
78,5,0,0,0
79,0,0,5,0
80,17,0,15,0
81,4,0,9,0
82,13,0,8,0
86,18,0,8,0
87,35,0,10,0
88,36,0,4,0
89,30,0,0,0
91,27,0,0,0
92,45,0,2,0
93,20,0,1,0
94,29,0,10,1
95,33,0,0,0
96,28,0,0,0
98,34,0,0,0
99,47,0,0,3
100,76,0,0,1
101,30,0,1,1
102,57,0,0,3
104,42,0,0,0
105,39,0,0,0
107,46,0,0,0
108,14,0,0,0
110,23,0,0,0
114,27,0,1,0
116,21,0,5,0
117,15,0,9,0
118,23,0,29,0
119,19,0,52,0
120,6,0,99,1
121,2,0,35,1
123,3,0,48,0
124,16,0,37,2
125,0,0,105,0
127,0,0,43,0
129,2,0,151,2
131,0,0,38,0
134,0,0,75,0
136,0,0,37,3
138,0,0,40,0
139,0,0,25,0
140,1,0,32,0
144,0,0,30,0
145,0,0,51,0
147,5,0,54,0
148,0,0,119,0
149,14,0,74,0
152,4,0,115,0
153,3,0,105,0
154,0,0,68,3
155,0,0,56,2
156,7,0,51,1
157,17,0,33,3
158,16,0,24,3
162,5,0,17,0
163,0,0,18,0
165,1,0,94,0
166,19,0,76,0
167,10,0,43,1
168,0,0,91,0
169,0,0,137,1
170,0,0,82,0
171,0,0,130,0
172,0,0,73,0
173,4,0,101,0
174,5,0,74,0
175,0,0,160,0
176,0,0,93,0
177,0,0,146,0
178,0,0,68,0
179,1,0,89,0
180,9,0,46,0
181,0,0,32,0
182,0,0,83,1
183,0,0,60,0
184,0,0,47,0
186,13,0,30,0
187,14,0,54,0
188,0,0,84,1
189,0,0,138,0
190,0,0,58,1
191,4,0,61,0
192,0,0,38,0
193,0,0,39,0
195,14,0,12,0
196,42,0,4,0
198,33,0,3,0
199,19,0,34,0
201,31,0,44,0
202,36,0,18,1
203,93,0,4,0
206,77,0,7,1
208,49,0,37,0
210,51,0,0,0
211,50,0,3,0
214,69,0,27,0
216,77,0,55,0
219,120,0,8,0
221,42,0,74,0
222,44,0,30,0
223,115,0,126,0
224,121,0,67,1
225,45,0,32,0
226,41,0,64,0
227,50,0,83,0
231,26,0,4,12
234,12,0,58,0
235,21,0,49,0
236,5,0,113,0
237,10,0,23,0
239,15,0,0,1
240,17,0,10,0
243,37,0,2,0
244,19,0,0,0
