time,票据推销,色情欺诈,卡贷诱骗,商务广告
210,50,0,0,0
211,46,0,0,0
212,10,0,0,0
213,23,0,0,0
214,38,0,0,0
218,81,0,0,0
219,26,0,0,8
220,22,0,0,0
221,28,0,0,1
222,38,0,0,0
226,15,0,0,0
228,15,0,0,0
231,5,0,0,11
232,0,6,0,13
234,15,6,2,0
237,50,0,0,0
238,113,50,41,0
239,54,25,19,0
240,38,16,0,0
242,79,47,0,0
243,41,66,0,0
245,9,31,3,0
246,1,30,0,0
247,0,45,0,0
250,0,67,0,0
252,0,28,0,0
253,0,109,0,0
254,2,48,0,0
255,0,32,0,0
256,13,191,0,0
257,0,56,0,0
258,0,71,0,0
259,0,31,0,0
260,5,65,0,0
261,0,20,0,0
262,12,79,0,0
263,13,55,0,0
264,7,25,0,0
265,0,16,0,0
266,9,14,0,0
267,0,32,0,0
268,0,38,0,0
269,0,17,0,0
270,4,13,0,0
271,2,64,0,0
273,0,10,0,0
276,0,14,0,0
279,0,10,0,0
280,0,28,0,0
281,0,6,0,0
283,0,10,0,0
284,0,30,5,0
