time,票据推销,色情欺诈,卡贷诱骗,商务广告
161,96,0,11,0
165,12,0,69,1
166,7,0,31,0
167,5,0,46,0
168,0,0,49,0
169,5,0,40,0
170,24,0,37,0
171,13,0,41,1
172,9,0,39,1
173,5,0,40,0
174,2,0,90,0
175,10,0,55,8
176,2,0,68,2
177,3,0,49,0
178,16,0,107,9
180,7,0,96,12
181,16,0,86,7
183,15,0,74,4
184,14,0,34,0
186,16,0,118,3
187,19,0,60,0
191,5,0,63,5
192,15,0,12,0
193,14,0,68,0
194,30,0,50,2
195,27,0,44,9
197,25,0,68,0
201,104,0,94,4
202,87,0,17,0
203,100,0,10,3
205,129,0,17,1
206,145,0,44,1
207,170,0,60,0
208,191,0,99,0
209,133,0,17,0
210,179,0,28,0
211,162,0,12,0
212,182,0,28,0
213,214,0,26,1
214,176,0,40,0
215,176,0,17,1
218,192,0,48,0
220,135,0,21,5
222,145,0,101,0
223,187,0,93,9
224,170,0,35,0
225,208,0,19,0
226,227,0,35,0
227,273,0,31,0
228,182,6,45,0
230,159,78,0,1
231,91,62,21,0
232,141,41,19,2
233,203,0,0,0
234,192,33,17,0
236,123,98,8,1
238,80,106,8,0
240,128,89,21,0
241,92,107,20,0
242,107,176,20,0
243,132,339,44,0
244,107,257,38,4
245,48,184,0,0
246,54,137,3,1
247,53,120,3,0
248,53,71,86,0
249,74,109,58,0
250,49,131,18,0
251,35,136,45,0
252,62,65,47,0
256,5,55,0,0
259,21,80,0,0
260,32,74,2,0
261,21,82,0,0
262,12,84,0,0
263,24,84,1,0
264,46,42,0,0
265,8,38,0,0
266,0,87,0,0
267,2,120,0,0
269,3,121,0,0
270,0,128,0,0
271,0,44,0,0
272,0,116,0,0
273,0,65,0,0
