time,票据推销,色情欺诈,卡贷诱骗,商务广告
78,35,0,0,0
79,11,0,0,0
80,19,0,0,0
81,35,0,1,0
82,41,0,0,1
83,59,0,0,0
84,42,0,0,0
85,60,0,4,0
86,45,0,1,0
87,123,0,0,0
88,96,0,1,0
89,97,0,2,3
90,120,0,0,4
91,92,0,0,0
92,85,0,0,0
93,130,0,1,0
94,104,0,0,0
95,115,0,0,0
96,147,0,0,0
97,130,0,0,0
98,140,0,1,0
99,174,0,3,0
100,177,0,2,0
102,185,0,0,0
103,89,0,0,0
105,133,0,4,0
106,122,0,17,1
107,139,0,11,1
108,67,0,0,0
109,79,0,10,0
110,84,0,10,5
112,118,0,7,8
113,70,0,4,6
114,56,0,0,0
115,84,0,3,8
116,101,0,2,0
117,130,0,9,0
118,102,0,35,2
119,110,0,28,5
120,103,0,30,20
122,148,0,31,8
125,110,14,104,0
126,83,0,140,2
128,64,0,142,0
129,61,0,211,0
130,86,0,137,0
131,128,0,123,0
132,90,0,174,1
133,27,0,116,0
134,109,0,134,7
135,58,0,89,0
137,19,0,80,0
138,43,0,115,1
139,79,0,77,1
140,70,0,114,0
141,69,0,230,5
142,49,0,103,1
144,74,0,35,4
145,91,0,48,32
146,66,0,180,30
147,114,0,102,19
148,88,0,76,0
149,100,0,52,7
151,80,0,156,10
152,133,0,59,1
154,40,0,149,15
155,32,0,101,0
156,39,0,203,7
157,2,0,149,5
158,22,0,80,0
159,17,0,157,9
160,11,0,211,1
161,43,0,238,0
162,67,0,142,3
163,22,0,169,2
164,35,0,114,3
165,18,0,159,5
166,37,0,139,9
167,69,0,71,4
168,17,0,61,4
170,13,0,107,1
171,25,0,48,9
172,37,6,45,5
174,38,2,25,3
176,19,16,34,14
177,34,19,70,10
178,54,0,0,0
