time,票据推销,色情欺诈,卡贷诱骗,商务广告
87,44,0,0,0
88,91,0,0,0
89,101,0,0,0
90,37,0,0,0
91,42,0,0,0
92,35,0,0,0
93,50,0,6,0
94,120,0,0,0
95,74,0,2,0
96,44,0,0,0
97,119,0,0,0
98,124,0,7,0
99,56,0,0,0
100,146,0,0,0
101,78,0,0,0
102,83,0,0,0
103,119,0,0,0
104,82,0,0,0
105,90,0,0,0
109,53,0,0,5
112,82,0,0,3
115,161,0,0,0
116,139,0,0,0
117,77,0,1,7
119,129,0,3,0
120,122,0,14,0
121,158,0,55,1
122,158,0,66,0
123,146,0,69,0
124,128,0,101,0
125,147,0,55,0
126,97,0,61,0
127,113,0,32,0
131,126,0,2,0
132,78,0,0,0
133,77,0,17,0
